지방적 관습	regionalism				
지방적 관심사의	parishpump				
지방적으로	locally				
지방적으로 만들다	provincialize				
지방적으로 하다	parochialize				
지방적인	local, localized, parochial, regional				
지방족의	aliphatic				
지방주의	regionalism, sectionalism, territorialism				
지방지	NULL				
지방질	fattiness				
지방청	intendance				
지방층	NULL				
지방판	NULL				
지방함유 과다의	superfatted				
지방행정구	intendancy				
지방화	localization				
지방화하다	territorialize				
지방화하다	localize				
지배	control, domination, governance, mastery, predominancy, rule				
지배 계급의 우인들	foolocracy				
지배 관리 체제의	gerentocratic				
지배 당하는 자	creature				
지배 당하지 않은	ungoverned				
지배 민족	Herrenvolk				
지배권	ascendancy, command, hegemony, jurisdiction				
지배당하지 않은	unruled				
지배된	ridden				
지배력	command, force, mastership, power				
지배론	NULL				
지배인	an executive, a manager				
지배자	chief, dominator, governor, ruler				
지배적	to be dominant				
지배지	command				
지배층	NULL				
지배하는	hegemonic, regnant, ruling				
지배하다	Control, direct				
지배하여	wheel				
지배할 수 있는	governable				
지배할 수 있는	rulable				
지법	NULL				
지베렐린	gibberellin				
지변	earthshock				
지병	 a chronic disease				
지복	bliss, felicity				
지봉	NULL				
지부	a local camp, a local chapter, a local lodge				
지부 설립허가	charter				
지부 회관	chapter house				
지부의	affiliated				
지부작족	NULL				
지부장	capo				
지부장직	NULL				
지부티	Djibouti				
지분	your part and parcel				
지분거리다	to molest, to needle				
지분대다	badger				
지분율	NULL				
지불	disbursement, payout				
지불 능력	responsibility				
지불 청구서	demand note				
지불거절	repudiation				
지불거절자	repudiator				
지불금	disbursement				
지불능력	solvency				
지불되지 않은	unpaid				
지불보증수표	certified check				
지불불능	insolvency				
지불불능자	insolvent				
지불승굴	NULL				
지불액 사정원	claimsman				
지불유예	indulgence				
지불인	payer				
지불일	payday				
지불정지	failure, suspension				
지불처	pay office				
지불청구	claim				
지불청구서	account rendered				
지불필의	paid, paid in				
지불하다	To pay				
지불해야 할	owing				
지붕	A roof				
지붕 마룻대	ridge				
지붕 밑의 칸막이	ashlaring				
지붕 없는 극장의 차일	velarium				
지붕 이는 데 쓰는	roofing				
지붕 이는 사람	roofer				
지붕 이는 슬레이트	rag				
지붕 잇기	roofing				
지붕 있는 다리	covered bridge				
지붕 있는 묘지문	lich gate				
지붕 있는 짐마차	cariole				
지붕 있는 통로	breezeway				
지붕감	roofing				
지붕감	roofage				
지붕널	sheathing				
지붕널	shingle				
지붕널 모양의	shingly				
지붕들보	tie beam				
지붕모양의 물건	roof				
지붕밑방	cockloft				
지붕없는 관람석	bleacher				
지붕없는 자동차2(	roadster				
지붕으로덮다	roof				
지붕을 접을 수 있는	convertible				
지붕을 접을 수 있는	softtop				
지붕이 물매가 싸고 굴뚝이 하나인 목조 단층집	Cape Cod cottage				
지붕이 없는	roofless				
지붕이 없는	hypaethral				
지붕이 없는 2륜마차	tilbury				
지붕이 있는	closed				
지붕이 있는	roofed				
지붕이 있는 복도	covered way				
지붕이는 사람	slater				
지붕창	dormer				
지브롤터	Gibraltar				
지빠귀	song thrush				
지빠귀	blackberd				
지빠귀과의 일종	bluebird				
지빠귀류의 새	mockingbird				
지빠귀의 무리	ouzel				
지빠귀의 일종	mistle thrush				
지빵나무	arborvitae				
지사	a branch office				
지사	a governor, a prefect				
지사 당선자	a governor-elect				
지사 부인	governess				
지사의	gubernatorial				
지사의 직	governorship				
지사장	NULL				
지사적	NULL				
지삭범	staysail				
지산	fingermath				
지상	the highest portion				
지상	the upper surface of a piece of paper				
지상	above ground				
지상 관제 접근	groundcontrolled approach				
지상 근무원	ground crew				
지상 기지 소속의	landbased				
지상 발사 순항 미사일	GLCM				
지상 발사 순항 미사일	ground launched cruise missile				
지상 발사의	ground launched				
지상 부대	ground troops				
지상 분사 시험	captive test (firing)				
지상 분열	digitation				
지상 생활자	earthlubber				
지상 설치식 페이즈드 어레이형	pave Paws				
지상 유도 착륙	G, C, A				
지상 이동식 대공 미사일	MIM				
지상 정비원	ground crew				
지상 조작 적기 요격법	groundcontrolled interception				
지상 조직	digitation				
지상 통신선	landline				
지상 해상 수송 우편	surface mail				
지상계	NULL				
지상국	earth station				
지상국	ground station				
지상군	NULL				
지상군 원호 항공대	umbrella				
지상권	supremacy				
지상근무원	erk				
지상근무의	chairborne				
지상낙원	New Jerusalem				
지상명령	categorical imperative				
지상봉쇄	paper blockade				
지상에	aground				
지상에	aboveground				
지상에 사는것	terrestrial				
지상에서 생긴	terrigenous				
지상에서 자란	earthbred				
지상의 논전	paper war				
지상의 생물	subcelestial				
지상적	NULL				
지상전	NULL				
지상주의	NULL				
지상주의자	NULL				
지상주의적	NULL				
지상주의파	NULL				
지상파	ground wave				
지서	substation				
지서	fixed point				
지석	NULL				
지석묘	NULL				
지선	service road				
지선	feeder line				
지선 도로	turnoff				
지선 도로	feeder				
지선 운항 여객기	feederliner				
지선의	jerkwater				
지성	devotion, sincerity				
지성	intellect, intelligence, nous				
지성	oily				
지성감천	NULL				
지성계	NULL				
지성소	a religious sanctuary, sanctum sanctorum				
지성인	egghead				
지성적	NULL				
지성적인	intelligible				
지성주의	intellectualism				
지성파	NULL				
지성편중	intellectualism				
지세	landtax				
지세	geography, landform				
지세 도시법	hypsography				
지세 측량	hypsography				
지세학	topology				
지소	subbranch				
지소모대	NULL				
지소사	diminutive				
지소사의	diminutival				
지소어미	ette				
지소의	diminutive				
지소자  미	ee				
지속	continuance, duration, maintenance				
지속 발기증	priapism				
지속되다	Be lasting a long time, be continous				
지속력	durability, ability to last a long time				
지속성	persistence				
지속음	pedal point				
지속적	Continuous				
지속파	continuous waves				
지속하는	durable, persistent, lasting				
지속하다	to last, to maintain, to persist				
지수	index, index number, a stock index; (2) an exponent				
지수기	telltale				
지수의	exponential				
지순	NULL				
지술	literature				
지스러기	dregs, remnant, trash odds-and-ends				
지시	Directions, orders				
지시 대상	referent				
지시 없는	undirected				
지시력	understanding				
지시마력	indicated horsepower				
지시물	significatum				
지시물	indicant				
지시받은	directed				
지시오차	index error				
지시적 의미	referential meaning				
지시적인	deictic				
지시판	NULL				
지시하다	To direct, instruct				
지식	Knowledge, information				
지식범위	range				
지식수준	NULL				
지식인	An intellectual				
지식인연	NULL				
지식인적	NULL				
지식층	NULL				
지신	NULL				
지신의열차	jerkwater				
지신족	NULL				
지심 경도	geocentric longitude				
지심 위도	geocentric latitude				
지아비	your husband				
지압	earth pressure when buried underground				
지압	acupressure (no needles, finger pressure only)				
지압학	geostatics				
지양	to not do something in order to achieve more				
지양하다	sublate				
지어내다	cook up, invent (a story)				
지어낸 것	nonentity				
지어지앙	the last hanja is 앙 (재앙 앙 disaster) for the fish in the pond = your wrath hurts other shit				
지언 유언 집행자	executor				
지엄	NULL				
지업 소개소	Employment Service Agency				
지역	An area, region				
지역 고유의	indigenous				
지역 교회	community church				
지역 극단	regional theater				
지역 난방	district heating				
지역 방어	zone defense				
지역 사회	community				
지역 사회 학교	community school				
지역 사회의 엘리트	Four IIundred				
지역 의료 담당의사	community physician				
지역 잡지	regional magazine				
지역 전문 대학	community college				
지역 평의회	community council				
지역간의	interzone				
지역간의	interzonal				
지역감정	NULL				
지역구	NULL				
지역권	easement				
지역당	NULL				
지역당적	NULL				
지역마다 다른	allopatric				
지역민	NULL				
지역번호	dialing				
지역사	NULL				
지역성	NULL				
지역신	NULL				
지역의료	community medicine				
지역적	NULL				
지역적 보호	community care				
지역적 조약	regional pact				
지역적 흥미에서만의	parishpump				
지역적이 아닌	azonic				
지역적인	territorial				
지역주의	NULL				
지역차	regional differential				
지역촌	NULL				
지역판	regional edition				
지역판	geographic edition				
지역화	NULL				
지연	a delay, a retardation of time, making sth late				
지연	a territory or region				
지연	a kite				
지연되다	to be retarded, to be late (in deliver)				
지연성	NULL				
지연시키다	delay				
지연적	NULL				
지연제	NULL				
지연하다	procrastinate				
지열	geothermal, geothermic				
지열발전	geothermal power generation				
지염	bottoming				
지엽	NULL				
지엽 말절	circumstance				
지엽으로 흐름	digression				
지엽적	related to the minor details				
지예적인	exemplary				
지오라마	georama				
지오이드	geoid				
지오프로브	geoprobe				
지옥	abyss, hell, inferno, nether regions				
지옥같은	hellish				
지옥같은 광경	inferno				
지옥복	sanbenito				
지옥불의	sulfurous				
지옥에 떨어뜨림	damnation				
지옥에 떨어질	damning				
지옥에 떨어짐	perdiem				
지옥의	infernal, hellish				
지옥의 개	hellhound				
지옥의 변방	limbo				
지옥의 불	hellfire				
지옥의 여왕	persephone				
지옥의 형벌	hellfire				
지용성의	fatsoluble				
지우	NULL				
지우	NULL				
지우개	An eraser				
지우다	To erase				
지우다	Put a thing on a person’s back				
지우산	NULL				
지운 자국	erasure				
지울 수 없는	ineffaceable				
지울 수 있는	erasable				
지울 힘이 없는	obliterative				
지울수 없음	indelibility				
지울수 있는	imputable				
지울수없는	indelible				
지움	imposition				
지워 버리다	cancel				
지워 없앰	erasure				
지워버리다	erase				
지워지다	To be erased				
지원	helping, supporting, aiding				
지원	a job application (Desire, aspiration, hence applying oneself for doing that thing)				
지원국	NULL				
지원군	the (military) reserves				
지원금	NULL				
지원단	NULL				
지원법	NULL				
지원병	enlisted man, enlistee, a volunteer for the army				
지원병제	system of voluntary enlistment				
지원부대	(military) support troops				
지원생	NULL				
지원서	NULL				
지원액	NULL				
지원율	NULL				
지원자	applicant, candidate, volunteer				
지원자	a helper, an aid				
지원작	NULL				
지원적	NULL				
지원제	NULL				
지원책	NULL				
지원포	NULL				
지원하다	To desire, aspire, hence to apply for [e.g. a job] or volunteer for sth				
지원형	NULL				
지위	Position, status				
지위하다	to command through 통지 or 고시				
지육	NULL				
지음	friends you got good communication with				
지음기	sordino				
지의가 많은	lichenous				
지의류	lichen				
지의의	lichenous				
지인	acquaintance or friend				
지입	NULL				
지자	NULL				
지자기	terrestrial magnetism				
지자기	geomagnetism				
지자기 꼬리	magnetotail				
지자기의	geomagnetic				
지자기학	geomagnetism				
지자제	NULL				
지자체	localized independent organization				
지장	difficulty, hitch, obstruction				
지장	a thumbprint				
지재권	patent, trademark rights				
지저고하다	notice				
지저귀는 소리	tweet				
지저귀다	(a bird) chatter, sing, trill, twitter, warble 				
지저귀듯 노래하다	warble				
지저귐	song, trill, twitter, warble				
지저깨비	a chip of wood/a tree, a splinter				
지저깨비의	chippy				
지저분하다	Be messy, soiled, dirty				
지적	Intellectual, brainy				
지적	Pointing out, indication				
지적 감수성	Geist				
지적 소화불량	indigestion				
지적 정열	Geist				
지적 직업에 종사하는	professional				
지적 직업인	professional				
지적 활동	mentation				
지적교양	sophistication				
지적도	NULL				
지적되다	To be pointed out to				
지적으로 계획된개발	telesis				
지적으로 하다	intellectualize				
지적의	cadastral				
지적의미	cognitive meaning				
지적인	intellective, mental				
지적작업	intellectualism				
지적재산권	patent, trademark rights; intellectual property generally				
지적하다	To indicate, point out ; to indicate as a cause, to give special mention to				
지전류	earth current				
지절거리는 사람	blab				
지절거리다	blab				
지절거림	blab				
지점	Branch store				
지점	A spot, point				
지점망	NULL				
지점장	cashier				
지점토	NULL				
지접  복사 사진	photostat				
지정	appointment, assignation, designation				
지정 좌석권	hard ticket				
지정되지 않은	undesignated				
지정된	appointed				
지정된	designated				
지정보호지역	reserve				
지정석	NULL				
지정적	NULL				
지정집결지	rendezvous				
지정하다	appoint, assign, nominate				
지정학	geopolitics				
지정학자	geopolitician				
지정학적	NULL				
지정할 수 있는	assignable				
지조	single tax				
지조	landtax				
지조	land tax				
지조 없는 사람	chameleon				
지조가 굳음	constancy				
지조가 없는	looseprincipled				
지조없는	chameleonic				
지조있는	consistent				
지존	NULL				
지주	brace, bracing, holding, prop, shore, strut, support				
지주	landholder, landlord, landowner, property owner				
지주 계급	squiredom				
지주 계급	squirarchy				
지주 계급의 사람	landocrat				
지주 서포터	supporter				
지주 정치	squirarchy				
지주겸 목사	squarson				
지주계급	the landocracy, the proprietary classes				
지주근	prop root				
지주로 버틴	crutched				
지주받침대	underpinning				
지주색	pearl white				
지주어	prop word				
지주의	landowning				
지주적	NULL				
지주층	NULL				
지주회사	holding company				
지준금	NULL				
지준율	NULL				
지중	NULL				
지중 청음기	geophone				
지중선	NULL				
지중식물	cryptophyte				
지중해	the Mediterranean Sea				
지지	the lower of the 60 갑자, 육십갑자 (六十甲子)				
지지	support,backing				
지지 고리	tenaculum				
지지 모체	power base				
지지 않는 기질의	neversaydie				
지지 작자	topographer				
지지 틀판	harpin				
지지가 없는	unbacked				
지지나다	the time before the last time				
지지는 사람	crimper				
지지다	to crimple, frizz, curl one`s hair				
지지대	NULL				
지지도	NULL				
지지되지 않은	unsupported				
지지러지게 하다	dwarf				
지지름돌	coping stone				
지지름돌	coping				
지지물	a supporting object				
지지부진	work is progressing very slowly				
지지않는	impregnable				
지지않으려는	emulative				
지지율	the percent in favor				
지지의	chorographic, -ical				
지지의	topographical				
지지자	a backer of sth, proponent, supporter, sympathizer				
지지표	NULL				
지지하다	to support, sustain, to back up				
지지하지 않음	nonsupport				
지지학자	topographer				
지지할 수 없는	unsupportable				
지진	Earthquake				
지진 기록	seismogram				
지진 머리의	frizzy				
지진 연구소	a seismography laboratory				
지진 현상	seismism				
지진 활동	seismism				
지진 활동도	seismicity				
지진계	seismometer				
지진계의	seismographic				
지진머리	with crimped/frizzled hair				
지진보험	earthquake insurancd				
지진시의 발광 현상지진 때 하늘이 밝게 빛나는 현상	earthquake lights				
지진아	retard				
지진의	seismic				
지진의 뜻	seism				
지진의 초기미동	foreshock				
지진학	seismology				
지진학의	seismography				
지진학자	seismographer				
지질	a lipid				
지질	geology				
지질	paper				
지질도	a geological map				
지질연대	the geological period				
지질학	geology				
지질학과	geology				
지질학자	a geologist, a rock hound				
지질학적	geological				
지참	to bring some food/drink/present/anything to the party				
지참금	dower				
지참금	marriage portion				
지참금살인	downry death				
지참금이 없는	fortuneless				
지참인	bearer				
지참자	latecomer				
지참자	Johnnycomelately				
지책	to a very close distance				
지척	at a very close distance away from				
지천	to be very humble ; to be over-abundant				
지천이다	(1) humble, despicable (2) superabundant				
지청	NULL				
지체	footdraggng, pause, retard, time lag				
지체	NULL				
지체 높은	gentle				
지체 높음	gentility				
지체 없이	right				
지체가 높은 숙녀	dame				
지체높은사람	gentleman				
지체량	retardation				
지체시키는	retardative				
지체시키다	retard				
지체하다	delay				
지쳐 버린	forspent				
지쳐 빠지게 하다	spend				
지쳐버리게하다	exhaust				
지쳐버리지 않은	unexhausted				
지쳐버린	dead (worn out), exhausted, spent				
지쳐빠진	dished				
지쳐서	tiredly				
지쳐서	wearily				
지쳐서 초라해진	battered				
지축	NULL				
지출	Expenses, expenditure				
지출금	expense				
지출하다	disburse				
지충	measure				
지층	stratum				
지층 경사 방향으로 하강하는	cataclinal				
지층과 지층사이에 개재하다	interstratify				
지층의	stratal				
지층의 변형	creep				
지층이 단사의	monoclinal				
지치	gromwell				
지치 있는	tactful				
지치게 하다	to fatigue, to out wear and wear down				
지치게하다	fordo				
지치게하다	use				
지치과	anchusa				
지치과 풀의 일종	honeywort				
지치과의	lungwort				
지치과의약초의일종	bugloss				
지치는	trying				
지치다	Be exhausted, fatigued				
지치주의	NULL				
지치지 않은	unwearied				
지칠 대로 지친	bonetired				
지칠 줄 모르는	weariless				
지칠 줄 모르는	tireless				
지칠 줄 모르는 사람	glutton				
지칠대로 지친	whippedup				
지칠줄 모르는	inexhaustible				
지칠줄 모르는	unflagging				
지칠줄 모르는 정력가	fire ball				
지칠줄 모르는 투수	rubber arm				
지칠줄 모름	inexhaustibility				
지침	index, indicator, a compass needle, pointer				
지침반	a dial				
지침서	companion, companion guide explaiing how i should do my job				
지침판	a dial plate				
지칭	giving a name to, designating with a name				
지켜보다	Watch, stare at ( wait on some situation) 				
지켜봄	watch				
지켜야 할	observable				
지켜야 할 의식	observance				
지켜주다	tio watch or look after				
지켜지지않은	unobserved				
지크프리트선	Siegfried Line				
지키다	Protect, maintain				
지키지 못하는	incontinent				
지키지 않는	unobservant				
지키지 않는	inobservant				
지킬 박사	Jekyll				
지킬수 있는	tenable				
지탄	blame, reproach				
지탱	staff				
지탱하다	carry				
지탱하다	abide, endure, hold, support				
지탱할수 없는	insupportable				
지탱함	wear				
지판	fingerboard				
지판손가락 자국이 나지 않게 문의 손잡이 주위에 댄 금속판	finger plate				
지팡이	a cane, a walking stick				
지팡이 멍청이	stick				
지퍼	a zipper				
지퍼가 달린	zippered				
지퍼가 열린	unzipped				
지퍼로 잠그는	zipup				
지퍼에 주의하시오	XYZ				
지평	the level ground, earth				
지평선	the skyline where the earth meets the sky, the horizon				
지폐	Paper money				
지폐 본위	paper standard				
지폐뭉치	wad				
지폐수집가	notaphily				
지폭	fingerbreadth				
지표	the surface of the earth				
지표	a barometer (fig.), an indicator, characteristic, index, benchmark				
지표면	the surface of the earth				
지표수	surface water				
지표적	NULL				
지표종	an indicator				
지표채	an index fund				
지표환	setting circle				
지푸라기	a straw, a straw stalk				
지품천사	cherub				
지프	jeep				
지프로 가다	jeep				
지프로 나르다	jeep				
지피	ground cover				
지피다	to build a fire				
지피지기	knowing my state and the state of my enemy				
지필묵	NULL				
지하	Underground				
지하 납골소	vault				
지하 석탄고	coal-cellar				
지하 식당	rathskeller				
지하 암거 굴착기	mole plow				
지하 엄폐호	bunker				
지하 유골 안치소	columbarium				
지하 작업원	sandhog				
지하 전차도	premetro				
지하 주거창고_	mattamore				
지하 출판 활동가	samizdatchik				
지하 침윤	suffosion				
지하 폭발용 폭약	camouflet				
지하2층	subcellar				
지하2층	subbasement				
지하경	rhizome				
지하경의	rhizomatous				
지하계	NULL				
지하공작	NULL				
지하당	NULL				
지하도	Underground road				
지하도수 터널	qanat				
지하도지하 통로	gallery				
지하묘지	catacomb				
지하상가	NULL				
지하석탄고	coal-hole				
지하수	ground water				
지하수면	water table				
지하실	basement room, cellar, crypt, vault				
지하실 담당자	cellarman				
지하실 보관료	cellarage				
지하실 출입구	area				
지하실에 저정하다	cella				
지하실의 평수	cellarage				
지하에	underground				
지하에 묻혀	under the  sod				
지하에서 생성된	hypogene				
지하운동	underground movement				
지하의 신들의	chthonic				
지하자원	NULL				
지하저항운동	resistance				
지하조직	underground				
지하철	the subway				
지하철역	a subway station				
지하폭발	camouflet				
지학	earth science, geoscience				
지학	scholarly learning; the age of 15				
지행 동물	digitigrade				
지행 지표	lagger				
지행합일	you have to unite action and behavior				
지향	aim to, desire to				
지향	pointing towards, an indication of sth				
지향성	directionality				
지향적	directional				
지향점	the target point				
지향하다	to proceed in the direction of travel				
지향하다	to proceed towards a goal				
지혈	NULL				
지혈기	tourniquet				
지혈기	hemostat				
지혈대	NULL				
지혈법	NULL				
지혈의	hemostatic				
지혈전	tampon				
지혈제	hemostatic (stops bleeding)				
지혈하다	stanch				
지협	isthmus				
지협	neck				
지협에 사는 사람	isthmian				
지협의	isthmian				
지형	configuration/lay of the land, a landform, the terrain				
지형 용지	flong				
지형도	comics				
지형상의	topographical				
지형선	contortive				
지형성	NULL				
지형위도	geographical latitude				
지형적	NULL				
지형학	geomorphology, physiography, topography				
지형학의	geomorphic, topographic, topographical				
지형학자	topographer				
지혜	Wisdom, wits				
지혜 놀이판	tangram				
지혜의	Palladian				
지혜의	sapiential				
지혜의 서	the  sapiential   books				
지혜의 여신	minerva				
지호지간	손짓하여 부르면 대답할 수 있는 가까운 거리				
지혼식	paper wedding				
지화	finger language				
지화법	dactylology				
지회	NULL				
지회장	NULL				
지휘	command, direction, guidance, lead				
지휘관	captain, commandant, commander				
지휘권	the right to command				
지휘대	rostrum				
지휘봉	baton, truncheon, wand				
지휘부	NULL				
지휘소	NULL				
지휘수완	generalship				
지휘자	commander, conductor, director				
지휘자의	directorial				
지휘하는	commanding				
지휘하는	leading				
지휘하다	run				
지휘하다	command, conduct, rule				
직	job assignment, the post one`s assigned to				
직	rect- (straight up and down)				
직4각형	rectangle				
직4각형임	rectangular				
직각	intuition				
직각	right angle				
직각기	cross-staff				
직각도	squareness				
직각설	intuitionism				
직각으로	squarely				
직각의	intuitive				
직각의	orthographic, right-angled				
직각자리	norma				
직각적인	intuitive				
직각하다	intuit				
직감	intuition, sixth sense				
직감력	NULL				
직감적	NULL				
직강기류	air pocket				
직거래	NULL				
직격	NULL				
직격탄	a direct blow				
직결	NULL				
직경	calibre, caliber, diameter				
직경의	diametric				
직경의	diametral				
직계	NULL				
직계손	NULL				
직계의	lineal (family line)				
직공	a mechanic, a millhand, an operative				
직공다운	workmanlike				
직공장	foreman, master mechanic				
직관	intution				
직관	one's authority				
직관력	NULL				
직관론자	intuitionist				
직관적	intuitively, instinctively				
직교	orthogonal				
직교성	orthogonality				
직군	NULL				
직권	the rod, in one`s official capacity				
직권남용	abuse of authority				
직권상	NULL				
직근	taproot				
직금	NULL				
직급	NULL				
직기	loom				
직녀성	Vega				
직능	NULL				
직능계	NULL				
직렬	cascade, series				
직령	NULL				
직류	DC direct current				
직립	erection, pendicularity, upright				
직립원인	Homo erectus				
직립적	NULL				
직립형	NULL				
직매점	NULL				
직면	confrontation				
직면하다	affront, confront, face				
직무	ministry, office				
직무	business, task				
직무	duty, service				
직무상	functionally				
직무상의	functional, official				
직물	fabric, textile				
직물류	dry goods, soft goods				
직물학	NULL				
직반입	NULL				
직방체	NULL				
직배	NULL				
직복	toga				
직분	a (work) post				
직사	direct rays of light				
직사	immediate, sudden death				
직사각형	NULL				
직사광선	direct rays of light				
직삼각형	NULL				
직선	A straight line				
직선 자	strightedge				
직선거리	NULL				
직선적	NULL				
직선제	NULL				
직선코스	homestretch				
직선코스	straightaway				
직설법	the indicative mood (as opposed to the subjunctive)				
직설적	straight-talking,frank				
직성	NULL				
직성	NULL				
직소력	NULL				
직속	directly attached to				
직속상관	immediate supervisor				
직속지	NULL				
직송	NULL				
직수입	direct importation				
직승기	NULL				
직시	looking straight at				
직시류	Orthoptera				
직언	plain speaking				
직언	outspokenness				
직업	An occupation, calling				
직업관	NULL				
직업란	NULL				
직업력	NULL				
직업병	industrial disease, occupational disease, vocational disease				
직업상	professionally				
직업선수	pro				
직업소개소	the Labor Exchange, the registry, the registry office				
직업여성	a career girl (woman)				
직업윤리	NULL				
직업의식	NULL				
직업인	careerman, professional				
직업적	NULL				
직업적인	career, professional				
직업혁명가	NULL				
직업화	NULL				
직업화하다	professional				
직업화하다	professionalize				
직역	NULL				
직역	metaphrase ; a literal word-for-word translation				
직역자	a literalist				
직역적인	metaphrastic				
직역주의	literalism				
직역하다	a direct translation				
직영	NULL				
직원	a staff member, a white collar worker				
직원실	the break room				
직위	job/position/post				
직유	simile				
직인	NULL				
직인	NULL				
직장	the rectum				
직장	one’s work place				
직장경	a proctoscope				
직장생활	the life of a working person				
직장성	NULL				
직장인	A worker				
직전	Just immediately before				
직전에	shortly				
직접	Directly				
직접성	NULL				
직접세	direct tax				
직접의	facetoface				
직접의	immediate				
직접적	Directly, immediately				
직접적인	acrossthetable				
직접적임	directness				
직제	NULL				
직조	NULL				
직조공	weaver				
직조기	NULL				
직종	the type of job you have				
직중적인	deictic				
직진	NULL				
직진운동	derect motion				
직책	responsibility for your work				
직책상	officially				
직통	a direct line of communication				
직판	NULL				
직판장	NULL				
직표	rod				
직할	NULL				
직할시	NULL				
직함	the official title (as in `in the official title only`)				
직행	NULL				
직행로	airline				
직행하다	beeline				
직활강	schuss				
직후	Immediately after				
진	resin, sap				
진	gin (alcohol)				
진	jean				
진	NULL				
진 빼앗기 놀이	prisoners base				
진 술의 일종	Old Tom				
진 일이 없는	undefeated				
진 적이 없는	unbeaten				
진가	the real, intrinsic value of something				
진간장	Korean soy sauce				
진갑	the 62nd birthday				
진격	the marching forward of an army				
진경	NULL				
진경산수	NULL				
진경성의	spasmolytic				
진경약	spasmolytic				
진경제	antispasmodic				
진골	NULL				
진공	vacuum				
진공 메탈 증착하다	vacuummetallize				
진공 장치로 청소하다	vacuumize				
진공 청소기로 청소하다	vacuumclean				
진공 청소기로 청소하다	vacuum				
진공관	tube,m vacuum tube, a vacuum valve				
진공관 검파기	audion				
진공관식 라디오 수상기	Neutrodyne				
진공관의 내파	implosion				
진공관이 접속핀 8개의	octal				
진공속에	in vacuo, in a vacuum				
진공으로 만들다	vacuumize				
진공청소기	a vacuum cleaner, a hoover				
진공펌프	vacuum pump				
진교도	shaker				
진구렁	slough				
진국	truepenny				
진군	the advance of an army				
진군나팔	charge				
진귀	rareness, rarity				
진귀하게	uncommonly				
진균류	fungus				
진급	Promotion				
진기	a rare find				
진기	viscous				
진기록	an exceptional record				
진기록	NULL				
진나라	an ancient kingdom				
진남색	deep purple				
진노	NULL				
진눈개비	sleet				
진눈깨비가 오는	sleety				
진눈깨비의	sleety				
진단	Diagnosis				
진단 루틴	diagnostic routine				
진단기	NULL				
진단명	NULL				
진단법	NULL				
진단상의	diagnostic				
진단서	medical certificate				
진단에 도움이 되는	diagnostic				
진단자	diagnostician				
진단적	NULL				
진단하다	To diagnose				
진단학	diagnostics				
진달래	Azalea				
진달래속의 각종 화목	rhododendron				
진담	crack				
진도	earthquake intensity, magnitude				
진도	rate of progress				
진도견	진돗개, the traditional Korean dog				
진도율	NULL				
진돗	NULL				
진동	vibration,shake				
진동 방지 장치	agraffe				
진동계	vibrograph				
진동기	pulsator				
진동기	vibrator				
진동성의	convulsionary				
진동수	NULL				
진동시키다	oscillate, rock, vibrate				
진동시킬 수 있는	shakable				
진동자	oscillator				
진동판	diaphragm				
진동하는	oscillatory, quivering, vibrant, vibratory				
진동하는 물건	vibrator				
진동하다	oscillate, pulsate, vibrate				
진동하여	swingingly				
진동할 수 있는	vibratile				
진두발속의 홍조	carrageen, -gheen				
진두지휘	NULL				
진드기	acarid, a mite, a tick				
진드기증	acariasis				
진득개미나리	hedge parsley				
진득이	sedately, with dignity				
진디	an aphid				
진딧물	blackbeetle				
진러미	gin rummy				
진력	exertion				
진력	good offices				
진력나다	cringe				
진로	A course,direction,path				
진료	Medical examination and treatment				
진료 때마다 하는 지불	feedforservice				
진료 보조자	paramedic				
진료비	NULL				
진료소	clinic, infirmary				
진료소원	medical officer				
진료실	NULL				
진료진	NULL				
진루시키다	single				
진리	A truth, a fact				
진리 함수	truthfunction				
진리성	NULL				
진리치	truthvalre				
진맥	NULL				
진면목	one's true self or one's true character				
진모	vibrissa				
진무르다	fester, rot, decay				
진무른데	to be necrotized, to have undergone necrosis				
진문	news				
진물	the ooze from a wound				
진미	caviar, a delicacy food, foie gras				
진박새 무리	coal tit				
진법	how many sides there are to a figure				
진보	advancement, improvement, progress				
진보당	the Progressive Party				
진보당원	a member of the progressive party				
진보라색	plum				
진보론자	a progressionist, a progressive				
진보성	NULL				
진보시키다	to improve				
진보적	NULL				
진보적인	forward-looking, progressional				
진보주의	progressivism				
진보주의자	progressivist				
진보파	NULL				
진보하다	to improve, upgrade				
진본	curiosa				
진부	truth or falsity				
진부	everyday, used to it, same old thing				
진부성	NULL				
진부하다	banal, bromidic, commonplace, conventional, corny, hackneyed, well-worn				
진부해지다	obsolesce				
진부화	obsolescence				
진분수	proper fraction				
진사	cinnabar				
진사	vermilion				
진사의	vermilion				
진산	NULL				
진상	the lowdown, the truth, the real score				
진상조사	fact finding				
진상품	NULL				
진서	bibliopole				
진서	curiosa				
진서매매	bibliopoly				
진서인	curious				
진선미	NULL				
진설	setting food for 제사 ceremony				
진성 당뇨병	diabetes mellitus				
진성반도체	intrinsic semiconductor				
진속	NULL				
진솔하다	sincere, frank				
진수	anilogarithm (what you get for x when you take its log)				
진수	food which tastes really good				
진수	the marrow or the pith, quintessence, the self-essence				
진수	launch , launching (into the water)				
진수대	launching ways				
진수성찬	good cheer (lots of food is there that tastes good)				
진수시키다	launch				
진술	a statement, a deposition				
진술권	NULL				
진술된	stated				
진술서	an affidavit, a statement				
진술의 공표	deliverance				
진술인	affiant				
