KAŠSILA  [VAT]  𒁽𒋡;𒃾𒋡;𒁷𒋡  KAŠ.SILA3 ;  GEŠTIN.SILA3 ;  TIN.SILA3  "a vat for alchoholic liquids; a drinking party?" 
kašsura  [BEER]  KASKAL𒋩𒊏  kaš2-sur-ra  "a beer" 
katab  [LID]  𒋢𒅗𒋰;𒄑𒅗𒋫𒁍𒌝  kuš ka-tab ;  ĝeš ka-ta-pu-um  "a lid, covering; an object" #katammu ;  katappu 
ka'usa  [FUNCTION]  𒅗𒍑𒊓  ka-us2-sa  "a function or profession" 
KAusan  [~WHIP]  𒋢𒅗𒉮  kuš KA-usan3  "a designation of whips" #tamšarul ;  dirratum 
kazal  [PLANT]  𒌑𒅗𒉌  u2 ka-zal  "a plant" 
kazazak  [INSECT]  𒄮  kazaza  "a destructive insect" #kazazakku 
kezer  [HAIR]  𒆠𒍢𒅕  ki-ze2-er  "a hair-style" 
ki'ana  [LOCUS]  𒆠𒀭𒈾  ki-an-na  "a cultic location" 
ki'anaĝ  [LOCUS]  𒆠𒀀𒅘  ki-a-naĝ  "a place of libations to the dead" #? 
kib  [BIRD]  𒆠𒅁𒄷;𒆠𒌈𒄷;𒆠𒄷;𒄒𒄷  ki-ib mušen ;  ki-ib2 mušen ;  ki mušen ;  kib mušen  "a bird" 
kibir  [IMPLEMENT]  𒄑𒋙𒀾;𒍏𒋙𒀾  ĝeš kibir2 ;  urud kibir2  "a sharp implement" #makaddu 
kibninka  [BIRD]  𒆠𒎏𒄷𒄷  ki-nin-ka6 mušen  "a bird" 
kibninkamašmaš  [BIRD]  𒆠𒅁𒀭𒎏𒄷𒈦𒈦𒄷  ki-ib- d nin-ka6-maš-maš mušen  "a bird" 
kibšu  [BIRD]  𒆠𒅁𒋗𒄷  ki-ib-šu mušen  "a bird" 
kid  [MAT]  𒄀𒆤;𒆤  gi kid ;  kid  "a reed mat" #kītu 
kida  [MAT]  𒄑𒆤𒁕  ĝeš kid-da  "a type of reed mat or woven object" 
kidmah  [MAT]  𒄀𒆤𒈤  gi kid-mah  "a type of reed mat" #burû 
kidmamah  [MAT]  𒄀𒆤𒈣𒈤  gi kid-ma2-mah  "a type of reed mat" #burû 
kidmaniĝina  [MAT]  𒄀𒆤𒈣𒆸𒀀  gi kid-ma2-niĝin-a  "a type of reed mat; boat-cover" #burû 
kidmašagak  [MAT]  𒄀𒆤𒈣𒊮𒂵  gi kid-ma2-šag4-ga  "a type of reed mat" 
kidmašua  [MAT]  𒄀𒆤𒈣𒋙𒀀  gi kid-ma2-šu2-a  "a type of reed mat; boat-cover" #burû 
kidu  [NOTATION]  𒆠𒌇  ki-du12  "a musical notation" 
kiduru  [DISEASE]  𒆠𒀀  ki-dur5  "a disease" 
kiĝ  [FISH]  𒆥𒄩  kiĝ2 ku6  "a type of fish" 
kiĝgia  [~ANIMAL]  𒆥𒄄𒀀  kiĝ2-gi4-a  "a designation of an animal sutiable for extispicy" 
KIKAL  [GRASSES]  𒆠𒆗  KI.KAL  "a writing for different types of grasses" 
KIKAL  [LAND]  𒆠𒆗  KI.KAL  "a writing for different types of land" 
KILUGALDU  [LOCUS]  𒆠𒈗𒁺  KI.LUGAL.DU  "a cultic place" #mazzāz šarri 
kim  [STONE]  𒁍  kim3  "a stone" #alallu 
kimaš  [STONE]  𒎎𒆠𒈦  na4 ki-maš  "a stone" 
kimu  [FISH]  𒆠𒅿𒄩;𒆠𒅿  ki-mu11 ku6 ;  ki-mu11  "a fish" 
kimungazi  [~LAND]  𒆠𒁵GA2×PA  ki-mun-gazi  "a type of agricultural plot" 
kinbur  [NEST]  𒆼 Kinder-burrow "nest"  𒆹𒇲 𒆸𒀀𒇲  kinbur  "a nest" #kinburru 
kinkin  [MILLSTONE]  𒎎𒄯  na4 kinkin  "a small millstone" 
kiraši  [EMMER]  𒆠𒊏𒅆  ki-ra-ši  "a type of emmer" #alappānu 
kirbabbar  [BIRD]  𒅗𒌓𒄷  kir4-babbar mušen  "a bird" 
kirihaš  [DISEASE]  𒊬·(𒅮)𒋻  kiri x (|KA×IM|)-haš  "a disease" 
kirkir  [BIRD]  𒄑𒊬𒄑𒊬𒄷;𒈜𒃸𒄷;𒆠𒃸𒄷;𒋼𒀀𒋼𒀀𒄷  ĝeš kiri6- ĝeš kiri6 mušen ;  ka5-kar2 mušen ;  ki-kar2 mušen ;  kar-kar mušen  "a bird" #kirikarru ;  kurkurru 
kirugu  [NOTATION]  𒆠𒊒𒄘  ki-ru-gu2  "a musical notation" #? 
kisaĝgid  [FISH]  𒆠𒊕𒁍𒄩  ki-saĝ-gid2 ku6  "a fish" 
kislah  [BIRD]  𒆠𒌓𒄷;𒆠  kislah mušen ;  KI  "a bird" 
kišib  [RODENT]  𒉾  kišib2  "a rodent" #piazu 
kišighar  [TREE]  𒄑𒄉𒄯  ĝeš kišig2-har  "a tree" 
kišuk  [LOCUS]  𒆠𒋗  ki-šu  "a cultic place" #? 
kišupeš  [LOCUS]  𒆠𒋗𒉾;𒆠𒋗𒆒  ki-šu-peš ;  ki-šu-peš5  "a cultic place" #māhāzu 
kišuš  [NOTATION]  𒆠𒋙  ki-šuš2  "a rubric" 
kišutag  [LOCUS]  𒆠𒋗𒋳  ki-šu-tag  "a cultic place" 
kititum  [GRADE OF WOOL]  𒆠𒋾𒌈  ki-ti-tum  "a grade of wool" #kitītu 
ki'utu  [LOCUS]  𒆠𒀭𒌓  ki- d utu  "a cultic location; a ritual" 
kizah  [LOCUS]  𒆠𒀄  ki-zah3  "a cultic place" 
kizi  [FISH]  𒆠𒍣𒄩  ki-zi ku6  "a fish" 
KUA  [OBJECT]  𒄑𒆪𒀀  ĝeš KU-A  "a wooden item" 
kudkudra  [CRIPPLE]  𒋻𒋻𒁺  kud-kud-ra2  "a cripple" 
kugan  [METAL]  𒆬𒀭  kug-an  "a metal" #amūtu 
kuksu  [TOOL]  𒆕𒋻;𒆕𒋻  kuksu2 ;  kuksu  "a garden tool" #kuksu 
kul  [HANDLE]  𒆰  kul  "a handle" 
kul  [PLANT]  𒌑𒆰;𒌑𒆰𒆷;𒌑𒆪𒄢  u2 kul ;  u2 kul-la ;  u2 ku kul2  "a plant, weed" #išbabtu 
kun  [FISH]  𒆲𒄩  kun ku6  "a fish" 
kungid  [DESCRIPTION OF SHEEP]  𒆲𒁍  kun-gid2  "a description of sheep" 
kunĝar  [SUBSCRIPT]  𒆲𒃻  kun-ĝar  "a literary subscript" 
kunkan  [SOUND]  𒆲𒂵𒀭  kun-ka3-an  "a sound (onomatopoeic)" 
kunrim  [BIRD]  𒆲𒁽𒄷  kun-rim mušen  "a crested bird" #işşur kubši 
kunrim  [VESSEL]  𒆲𒁽𒌓𒊕𒁇;𒆲𒆕;𒂁𒆲𒁽;𒂁𒆲𒊑  kun-rim zabar ;  kun-du3 ;  dug kun-rim ;  dug kun-ri  "a libation vessel" #maslahtu 
kunzi  [FISH]  𒆲𒍣𒄩  kun-zi ku6  "a fish" 
kura  [~LOOM]  𒄑𒆳𒊏;𒄑𒆸𒊏;𒄑𒆪𒊏  ĝeš kur-ra ;  ĝeš kur4-ra ;  ĝeš ku-ra  "a designation of looms" #işi kura 
kurdillum  [PLANT]  𒄑𒈢𒆳𒀸𒈝  ĝeš hašhur kur-dil-lum  "a plant" 
kurĝara  [PERFORMER]  𒆳𒃻𒊏  kur-ĝar-ra  "a cultic performer" 
kurku  [PRIEST]  𒅗𒀭𒉌𒋛  kurku  "a purification priest" #išippu 
kurkudu  [CONTAINER]  𒆳𒆪𒆕;𒆪𒆳𒆕;𒆳𒆕  kur-ku-du3 ;  ku-kur-du3 ;  kur-du3  "a container" 
kurKUDU  [CONTAINER]  𒆳𒆪𒆕  kur-KU.DU3  "a container" 
kurmadilum  [BIRD]  𒆳𒈠𒁲𒈝𒄷;𒆳𒈠𒊑𒄷  kur-ma-di-lum mušen ;  kur-ma-dal mušen  "a bird" 
kurukuku  [BIRD]  𒆪𒊒𒆪𒆪𒄷;𒆪𒊒𒊌𒄷;𒆳𒊌𒄷  ku-ru-ku-ku mušen ;  ku-ru-uk mušen ;  kur-ug mušen  "a bird" #kurukku 
kurun  [BEER]  𒁷;𒁷;𒂁  kurun ;  kurun2 ;  kurun3  "a beer; blood; (to be) good; (to be) sweet" #dāmu ;  kurunnu ;  ţābu 
kuš  [OFFICIAL]  𒅖  kuš7  "a high official" #kizû 
kuš  [UNIT]  𒌑  kuš3  "a unit of length" #ammatu 
kušla  [GARMENT]  𒋢𒇲  kuš-la2  "a garment; a functionary" #aguhhu ;  nahlaptu ;  ramku ;  ša šibirri 
kušlug  [BOX]  𒆠𒉈  kušlug  "a box with a lid" #netmertu 
kuzazu  [INSECT]  𒀪;𒆪𒍝𒍪𒄷  kaz8 ;  ku-za-zu mušen  "a wasp or flying insect" #hanzizītu 
labi  [DEAR]  𒆷𒁉  la-bi  "a term of endearment, dear" 
LAGAB  [BIRD]  𒆸𒄷  LAGAB mušen  "a bird" 
LAGABSAGGUNU  [BIRD]  𒆸𒊨𒄷  |LAGAB.SAG@g| mušen  "a bird" 
lagar  [PRIEST]  𒇬;𒊩𒄸;𒆷𒁇  lagar ;  lagar3 ;  la-bar  "a priest" #lagaru 
lahama  [BEING]  𒆷𒄩𒈠  la-ha-ma  "a mythical being" #lahmu 
lahan  [BOTTLE]  𒂁𒆷𒄩𒀭  dug la-ha-an  "a bottle" #lahannu 
lahtan  [VAT]  𒉴;𒉵;𒉹  lahtan ;  lahtan4 ;  lahtan3  "a beer vat" #lahtanu 
LAK175na  [PLANT]  𒌑¿𒈾  u2 LAK175-na  "a plant" 
LAK25  [FISH]  ¿𒄩  LAK25 ku6  "a fish" 
LAK225  [FISH]  ¿𒄩  LAK225 ku6  "a fish" 
LAK262  [FISH]  ¿𒄩  LAK262 ku6  "a fish" 
LAK384  [FOOD]  ¿;𒉌𒈾𒀠  LAK384 ;  NI-na-al  "a food product" 
LAK397  [FISH]  𒋙𒂍(¿)𒄩  |ŠU2 +E2 |(LAK397) ku6  "a fish" 
LAK688  [FISH]  𒂷?(¿)𒄩  |ĜA2 xNE|(LAK688) ku6  "a fish" 
LAK93  [FISH]  ¿𒄩  LAK93 ku6  "a fish" 
LAK997  [FISH]  𒉒?(¿)𒄩  |NINDA2 xMUN|(LAK997) ku6  "a fish" 
lakbum  [VESSEL]  𒂁𒆷𒀝𒁍𒌝  dug la-ak-bu-um  "a vessel" #lakbu 
lalamu  [BUTTOCKS]  𒆷;𒆷𒆷;𒀀𒆷;𒆷𒆷𒈬  la ;  la-la ;  a-la ;  la-la-mu  "a stand, buttocks" #šuhhu 
LALDU  [WEED]  𒌑𒇳𒁺  u2 LAL2 .DU  "a weed" 
lalešaga  [PRIEST]  𒋭𒂊𒊮𒂵  lal3-e-šag4-ga  "a priest or cultic functionary" 
lam  [TREE]  𒄑𒇴;𒄑𒄑𒇵  ĝeš lam ;  ĝeš lam7  "a nut-bearing tree" #lammu ;  lūku ;  šiqdu 
lamahuš  [GARMENT]  𒍣𒍣𒆸  lamahuš  "a garment; clothing" #lamahuššû ;  lubuštum ;  raqqatu 
lamgal  [NUT]  𒄑𒇴𒃲;𒇴𒃲;𒇴𒃲𒃲;𒄑𒇴𒄬;𒇴𒄬  ĝeš lam-gal ;  lam-gal ;  lam-gal-gal ;  ĝeš lam-hal ;  lam-hal  "a nut" #buţumtu ;  lapānu 
lamtur  [NUT]  𒄑𒇴𒌉;𒇴𒌉𒌉  ĝeš lam-tur ;  lam-tur-tur  "a nut" #šer'azu 
libin  [DISEASE]  𒂱  libin  "a sheep disease, a diseased sheep" #irdu 
ligi  [PLANT]  𒌑𒇷𒄄  u2 li-gi4  "a plant" 
ligidba  [PLANT]  𒋆𒀭𒊩𒌆𒅁  ligidba  "a medicinal plant" #nikiptu 
ligiligi  [GRASS]  𒇷𒄄𒇷𒄄  li-gi4-li-gi4  "a grass" 
lilangi  [PLANT]  𒌑𒇷𒆷𒀭𒄄;𒄑𒆷𒆷𒀭𒄄;𒇷𒆷𒄀;𒇷𒄀  u2 li-la-an-gi4 ;  ĝeš la-la-an-gi4 ;  li-la-gi ;  x-li-gi  "a plant" 
lili  [BIRD]  𒇷𒇷𒄷  li-li mušen  "a bird" #liligû 
lili  [PLANT]  𒌑𒇷𒇷  u2 li-li  "a plant" 
lilibizida  [PLANT]  𒌑𒇷𒇷𒁉𒍣𒁕  u2 li-li-bi-zi-da  "a thorny plant" #dadaru 
lilibu  [OBJECT]  𒋢𒇷𒇷𒁍  kuš li-li-bu  "a leather object" #lilibu 
liligi  [PLANT]  𒇷𒇷𒄀;𒇷𒇷𒄄;𒌑𒇷𒄘𒊬;𒌑𒇷𒇷𒂵  li-li-gi ;  li-li-gi4 ;  u2-li-gu2 sar ;  u2 li-li-ga  "a cucumber-like plant" #liligû 
lilis  [INSTRUMENT]  𒇷𒇷𒀊;𒇷𒇷𒀊𒌓𒊕𒁇;𒇷𒇷𒄑;𒀗  li-li-is3 ;  li-li-is3 zabar ;  li-li-is2 ;  liliz  "a musical instrument, kettledrum" #lilisu 
lu  [FISH]  𒇽𒄩  lu2 ku6  "a fish" 
lub  [BAG]  𒇻𒂠  lu-ub2  "a type of bag" 
lub  [FISH]  𒇻𒂠𒄩  lu-ub2 ku6  "a salt-water fish" 
lubi  [DEAR]  𒇻𒁉  lu-bi  "a term of endearment" 
lubmartu  [BAG]  𒋢𒇻𒂠𒈥𒌅𒆠  kuš lu-ub2-mar-tu ki  "a bag" #maškaru 
lubšir  [BAG]  𒇻𒂠𒉢  lu-ub2-šir  "a type of bag" 
ludumdamza  [PROFESSION]  𒇽𒌈𒁮𒍝;𒇽𒁮𒁮𒁲  lu2-dum-dam-za ;  lu2-dam-dam-sa2  "a profession" 
lu'eniĝakak  [PROFESSION]  𒇽𒂍𒃻𒅗  lu2-e2-niĝ2-ka  "a profession" 
lugag  [PROFESSION]  𒇽𒄑𒆕  lu2- ĝeš gag  "a profession" 
lugal  [PLANT]  𒄀𒈗  gi lugal  "a plant" 
lugididak  [MUSICIAN]  𒇽𒄀𒁲𒁕  lu2-gi-di-da  "a type of musician" #ša malīlu 
luguda  [OBJECT]  𒄑𒆸𒁕  ĝeš lugud2-da  "a wooden object" 
lugušudu  [PROFESSION]  𒇽𒄘𒋗𒂃  lu2-gu2-šu-du8  "a profession" #? 
luĝeštinsura  [PROFESSION]  𒇽𒃾𒋩𒊏  lu2-ĝeštin-sur-ra  "a profession" #şāhit karāni 
LUHIA  [TREE]  𒄑𒇻𒄭𒀀  ĝeš LU.HI.A  "a tree" 
luHIĝara  [PROFESSION]  𒇽𒄭𒃻𒊏  lu2-HI-ĝar-ra  "a profession" 
luhša  [FUNCTIONARY]  𒄴𒈨𒌋  luhša  "a temple functionary" #luhšû 
luhu  [PROFESSION]  𒇽𒄷·(𒋛);𒇽𒄷𒄷·(𒋛);𒇽𒄷·(𒈣)𒄷  lu2-hu x (SI) ;  lu2- hu hu x (SI) ;  lu2-hu x (MA2 ) hu  "a profession" 
lu'itudak  [WORKER]  𒇽𒌗𒁕  lu2-itud-da  "a worker" 
lukaba  [PROFESSION]  𒇽𒆏·(𒊖)𒁀  lu2-kab x (|SAG×A|)-ba  "a profession" 
LUKATAR  [PROFESSION]  𒇽𒅗𒋻  LU2 .KA.TAR  "a profession" 
lukešedtugra  [PROFESSION]  𒇽𒆟𒌆𒊏  lu2-keš2-tug2-ra  "a profession" 
lukud  [CRIPPLE]  𒇽𒋻  lu2-kud  "a cripple" 
lukur  [PRIESTESS]  𒊩𒈨  lukur  "a priestess; (junior) wife of a deified king" #nadītu ;  qadištu 
lukurumdaba  [WORKER]  𒇽𒉻𒁳𒁀  lu2-kurum6-dab-ba  "a worker" 
lukurumnudaba  [WORKER]  𒇽𒉻𒉡𒁳𒁀  lu2-kurum6-nu-dab-ba  "a worker" 
lulahtanak  [FUNCTIONARY]  𒇽𒂁𒉴  lu2- dug lahtan  "a functionary in a scribal school" 
lulal  [DEAR]  𒇽𒋭  lu2-lal3  "a term of endearment" 
LULLULna  [~LEAD]  𒈜𒈜𒈾  LUL.LUL-na  "a qualification of lead" 
lulu  [BIRD]  𒍇𒍇𒇽𒄷;𒍇𒇽𒄷  lu7-lu7 lu2 mušen ;  lu7-lu2 mušen  "a bird" #awīlānu 
lulubuna  [CLOAK]  𒇻𒇻𒁍𒈾;𒉌𒅔𒉌𒁍𒈾;𒇻𒇻𒄖𒈾  lu-lu-bu-na ;  li2-in-li2-bu-na ;  lu-lu-gu-na  "a cloak" 
lum  [ANIMAL]  𒂁  lum3  "a spider or snail" #lummû 
lum  [VESSEL]  𒂁𒂁;𒂁;𒂁𒈝  dug lum3 ;  lum3 ;  dug lum  "a small drinking vessel" #lummu 
LUM  [FISH]  𒈝𒄩  LUM ku6  "a fish" 
lumagalgalak  [BOATMAN]  𒇽𒈣𒃲𒃲  lu2-ma2-gal-gal  "a boatman" 
lumagur  [BOATMAN]  𒇽𒈣𒋽  lu2-ma2-gur8  "a boatman" 
lumah  [PRIEST]  𒇽𒈤  lu2-mah  "a priest" 
lumarza  [FUNCTIONARY]  𒇽𒈥𒍝  lu2-mar-za  "a functionary in a law court" 
lunindaba  [FUNCTIONARY]  𒇽𒉻𒀭𒈹;𒇽𒃻𒁳𒁀  lu2-nindaba ;  lu2-niĝ2-dab-ba  "a cultic functionary" 
luPADdaba  [WORKER]  𒇽𒉻𒆪𒁀  lu2-PAD-dab5-ba  "a worker" 
lusagsag  [PROFESSION]  𒇽𒉺𒉺  lu2-sag3-sag3  "a profession" 
lusagula  [PROFESSION]  𒇽𒊓𒄘𒇲  lu2-sa-gu2-la2  "a profession" 
lusaĝDUa  [STATUS]  𒇽𒊕𒁺𒀀  lu2-saĝ-DU-a  "a divinely punished person" #mahşam ilim 
lusaĝlugal  [OFFICER]  𒇽𒊕𒈗  lu2-saĝ-lugal  "a royal officer" 
lusilaĝa  [BAKER]  𒇽𒋃𒂷  lu2-silaĝ-ĝa2  "a baker" 
lusura  [PROFESSION]  𒇽𒋩𒊏  lu2-sur-ra  "a profession" 
luŠEDIN  [PROFESSION]  𒇽𒊺𒁷  lu2-ŠE+DIN  "a profession" 
lušesaĝĝarak  [PROFESSION]  𒇽𒊺𒊕𒃻𒀝  lu2-še-saĝ-ĝar-ak  "a profession" 
lušezarsala  [PROFESSION]  𒇽𒊺𒇡𒊩𒆷  lu2-še-zar-sal-la  "a profession" 
lušira  [SINGER]  𒇽𒂡𒊏  lu2-šir3-ra  "a singer" #? 
lušumsikil.SAL.a  [PROFESSION]  𒇽𒋧𒂖𒊩𒆷  lu2-sum-sikil-SAL-la  "a profession" 
lušutaga  [PROFESSION]  𒇽𒋗𒋳𒂵;𒇽𒋗𒋳  lu2-šu-tag-ga ;  lu2-šu-tag  "a profession" 
lutugzukešed  [PROFESSION]  𒇽𒌆𒅗𒆟  lu2-tug2-zu2-keš2  "a profession" #kāşiru 
lu'ulu.ĜA  [FISH]  𒇽𒍇𒂷𒄩  lu2-ulu3-ĜA2 ku6  "a fish" 
lu'umumak  [PROFESSION]  𒇽𒌣𒈠  lu2-umum-ma  "a profession" #mummu 
luzanaru  [MUSICIAN]  𒇽𒍝𒈾𒊒;𒇽𒍝𒈾𒂗;𒇽𒍝𒊏𒇽  lu2-za-na-ru ;  lu2-za-na-ru12 ;  lu2-za-ra-lu2  "a musician" 
ma  [WEAPON?]  𒄑𒈣  ĝeš ma2  "a siege engine?" #mekû 
maʾu  [BARGE]  𒄑𒈣𒄷𒋛  ĝeš ma2-u5  "a barge" #rukūbu 
madal  [POLE]  𒄑𒄑𒁍;𒄑𒈠𒄑𒁍;𒈠𒀜𒇷𒌝  ĝeš madal ;  ĝeš ma madal ;  ma-ad-li-um  "a pole" #mašaddu ;  makkû ;  mudulu ;  muttû 
madĝa  [~FLOUR]  𒈠𒀜𒂷  ma-ad-ĝa2  "a designation of flours" #maşhatu 
madu  [BOAT]  𒄑𒈣𒆕  ĝeš ma2-du3  "a part of a boat" 
magalgal  [PROFESSION]  𒈣𒃲𒃲;𒇽𒈣𒃲𒃲  ma2-gal-gal ;  lu2 ma2-gal-gal  "a profession" 
magid  [BOAT]  𒄑𒈣𒁍  ĝeš ma2-gid2  "a towed boat" #makkītu 
magilum  [BOAT]  𒄑𒈣𒄄𒈝;𒄑𒈣𒄀𒈝;𒄑𒈣𒄀𒇲  ĝeš ma2-gi4-lum ;  ĝeš ma2-gi-lum ;  ĝeš ma2-gi-la2  "a boat" #magillu 
magursi  [PROFESSION]  𒈣𒋽𒋛  ma2-gur8-si  "a profession" 
mah  [TREE]  𒄑𒀠  ĝeš mah2  "a tree" 
malaku  [~MEAT]  𒈠𒆷𒆪  ma-la-ku  "a cut of meat" #mālaku 
malalum  [CONTAINER]  𒈠𒆷𒈝;𒄑𒄑𒁍  ma-la-lum ;  ĝeš malla  "a container" #mālalu 
malgatum  [INSTRUMENT]  𒈠𒀠𒂵𒌈  ma-al-ga-tum  "a musical instrument; a type of song" #malgâtu 
maltum  [BOWL]  𒈠𒀠𒌈;𒎎𒈠𒀠𒌈  ma-al-tum ;  na4 ma-al-tum  "a bowl" #maltu 
mana  [UNIT]  𒈠𒈾  ma-na  "a unit of weight" #manû 
manatur  [UNIT]  𒈠𒈾𒌉  ma-na-tur  "a unit of area; a unit of volume; a unit of weight" 
mandum  [SOLDIER]  𒈠𒀭𒁺𒌝  ma-an-du-um  "a soldier" #*mandu 
manhara  [VESSEL]  𒈠𒀭𒁚;𒈠𒁚;𒈠𒀭𒈊·(𒁖𒆨·𒂵);𒉆𒁚  ma-an-hara4 ;  ma-hara4 ;  ma-an-hara x (|DAG.KISIM5 ×GA|) ;  nam-hara4  "a beer vessel; a part of a chariot" #harû ;  namharu 
manu  [WOOD]  𒄑𒈠𒉡;𒈠𒉡  ĝeš ma-nu ;  ma-nu  "a wood, perhaps willow" #ēru 
maqtarum  [OBJECT]  𒈠𒀝𒋫𒊒𒌝  ma-aq-ta-ru-um  "a metal item, perhaps censer" #maqtaru 
marguzum  [BUSH]  𒋆𒈥𒄖𒍮;𒋆𒀠𒎏;𒋆𒀠gazum·(𒍮𒆸);𒋆𒅈𒄖𒍮  šim mar-gu-zum ;  šim al-NIN ;  šim al-gazum x (|ZUM.LAGAB|) ;  šim ar-gu-zum  "a resinous bush" #margūşu 
marhuša  [STONE]  𒎎𒈥𒄷𒊭;𒈥𒄷𒊭  na4 mar-hu-ša ;  mar-hu-ša  "a stone" #marhušu 
marmah  [PRIEST]  𒈥𒈤  mar-mah  "a priest" #pasīšu 
maršu  [SPADE]  𒄑𒈥𒋗  ĝeš mar-šu  "a spade" #nashiptu ;  šaqû 
maruLUM  [POT?]  𒂁𒈣𒊒𒈝  dug ma2-ru-LUM  "a pot?" #? 
masal  [BOAT]  𒄑𒈣𒊩  ĝeš ma2-sal  "a boat" #mašallû 
maš  [TILE]  𒂁𒈦  dug maš  "a drainage tile" #mišlānū 
maš  [TREE]  𒄑𒈦  ĝeš maš  "a tree" #gişşu 
mašdarea  [PAYMENT]  𒈦𒁕𒉘𒀀;𒈧𒁕𒉘𒀀;𒈧𒁕𒁺𒀀;𒈦𒁕𒁺𒀀  maš-da-re-a ;  maš2-da-re-a ;  maš2-da-re6-a ;  maš-da-re6-a  "a type of payment" #irbu 
mašga'en  [STATUS]  𒈦𒂗𒆕;𒈦𒆕  MAŠ.EN.KAK ;  MAŠ.KAK  "a social status or profession" #muškēnu 
mašgurum  [PLANT]  𒄑𒈦𒃵  ĝeš maš-gurum  "a plant" 
mes  [TREE]  𒄑𒈩  ĝeš mes  "a tree" #mēsu 
mesbabbar  [TREE]  𒄑𒈩𒌓  ĝeš mes-babbar  "a tree" #tiālu 
mesmagana  [TREE]  𒄑𒈩𒈣𒃶𒈾  ĝeš mes-ma2-gan-na  "a tree" #musukkanu 
mesTU  [TREE]  𒄑𒈩𒌅  ĝeš mes-TU  "a tree" #kullaru ;  kaptaru 
meze  [DRUM]  𒈨𒍢;𒀖·𒈨𒂗;𒋄  me-ze2 ;  meze ;  mezem?  "a drum" #manzû 
mir  [SNAKE]  𒂇  mir  "a mythical snake; a snake-like weapon" #šibbu 
mirišĝara  [TREE]  𒄑𒈪𒌷𒅖𒃻𒊏  ĝeš mi-ri2-iš-ĝar-ra  "a tree" 
miritum  [INSTRUMENT]  𒈪𒌷𒌈  mi-ri2-tum  "a musical instrument" 
misaz  [BIRD]  𒈪𒊓𒊍𒄷  mi-sa-az mušen  "a bird" 
mitum  [WEAPON]  𒈪𒌈;𒄑𒈪𒌈;𒄑𒆪𒅂;𒄑𒆪𒅂;𒄑𒈪𒉌𒌈  mi-tum ;  ĝeš mi-tum ;  ĝeš mitum ;  ĝeš mitum2 ;  ĝeš mi-i3-tum  "a divine weapon" #miţţu 
mu  [FISH]  𒅿(?𒊬)𒄩  mu11 (|KAxSAR|) ku6  "a fish" 
mu.X  [BIRD]  𒈬·𒄷  mu-x mušen  "a bird" 
mudim  [BIRD]  𒈬𒁴𒄷  mu-dim mušen  "a bird" 
mudum  [FRUIT]  𒈬𒌈  mu-dum  "a fruit" 
mudum  [GARMENT]  𒌆𒈬𒁺𒌝  tug2 mu-du-um  "a garment" #mudû 
mug  [GARMENT]  𒌆𒈮  tug2 mug  "a kind of garment" 
muh  [CUP]  𒊣  muh3  "a cup or bowl" 
mulmal  [SOUND]  𒀯𒈠𒀠  mul-ma-al  "a sound (onomatopoeic)" 
mun  [FISH]  𒁵𒄩  mun ku6  "a fish" 
mungazi  [~AGRICULTURE]  𒁵GA2×PA  mun-gazi  "a class of agricultural products" 
munu  [PROFESSION]  𒉽𒊺𒉽  munu4  "a profession" 
munugu  [FESTIVAL]  𒉽𒊺𒉽𒅥  munu4-gu7  "a festival" 
munukaz  [PROFESSION]  𒉽𒊺𒉽𒄤  munu4-gaz  "a profession" 
mur  [FISH]  𒄯  mur  "a fish" 
muran  [TREE]  𒄯𒊏𒀭;𒄑𒄯𒊏𒀭  mur-ra-an ;  ĝeš mur-ra-an  "a tree" 
mursuh  [STONE]  𒄯𒄗  mur-suh3  "a stone" 
muru  [MAT]  𒄀𒉠·  gi muru x  "a reed mat used as a cover" #burû 
murub  [PRIEST]  𒉠;𒂗𒈨𒇬  murub ;  murub3  "a priest" #ēnu 
muSAR  [PROFESSION]  𒈬𒊬  mu-SAR  "a profession" 
muš  [POT]  𒂁𒈲  dug muš  "a pot" #karpat şerri 
muš.UD.LU  [BIRD]  𒈲𒌓𒇻𒄷  muš-UD-LU mušen  "a bird" 
mušenturtur  [BIRD]  𒄷𒌉𒌉  mušen-tur-tur  "a bird" #? 
mušgu  [BIRD]  𒈲𒅥𒄷  muš-gu7 mušen  "a bird" 
mušĝen  [BIRD]  𒈲𒁺𒄷  muš-ĝin mušen  "a bird" 
mušĝiri  [STONE]  𒎎𒈲𒄈  na4 muš-ĝiri2  "a stone" #muššāru 
mušhuš  [MONSTER]  𒈲𒍽  muš-huš  "a monster" #mušhuššu 
muširum  [BIRD]  𒈬𒅆𒊒𒌝𒄷  mu-ši-ru-um mušen  "a bird" 
mušlah  [BIRD]  𒈲𒁻𒄷;𒈲𒁺𒁺𒄷  muš-lah4 mušen ;  muš-lah5 mušen  "a bird" 
mušmah  [CREATURE]  𒈲𒈤  muš-mah  "a mythical creature" #mušmahhu 
mušninka  [BIRD]  𒈲𒀭𒎏𒈜𒄷;𒈲𒀭𒎏𒄷𒄷;𒀭𒎏𒈜𒄷;𒈲𒃻𒄷;𒈲𒃻𒅥𒄷  muš- d nin-ka5 mušen ;  muš- d nin-ka6 mušen ;  d nin-ka5 mušen ;  muš-niĝ2 mušen ;  muš-niĝ2-gu7 mušen  "a bird" 
