7395	רכב	raid'cavilary	rakkâb	driver,  charioteer,  horseman	1a) charioteer	1b) horseman			
7396	רכבה	ride!	rikbâh	riding,  (act of) riding
7397	רכה	?	Rêkâh	"Rechah = ""uttermost part"""	a place in Judah	1a) perhaps the village of 'Rashiah' 3 miles (5 km) south of Jerusalem			
7398	רכוב	?	rᵉkûwb	chariot
7399	רכוש	!! <<	rᵉkûwsh	property,  goods,  possessions	1a) property,  goods	1ageneral term for all movable goods	1a2) of livestock	1a3) of stores,  utensils,  etc	
7400	רכיל	<<> rumor?	râkîyl	slander,  slanderer,  tale bearer,  informer
7401	רכך	≠rock,rose	râkak	to be tender,  be soft,  be weak	1a) (Qal)	1ato be tender,  be weak (of heart)	1a1a) to be timid,  be fearful	1a1b) to be softened,  be penitent	1a2) to be soft (of treacherous words)	1b) (Pual) to be softened	1c) (Hiphil) to cause to be weak	1d) (Niphal) tender		
7402	רכל	Rachel:ewe	râkal	to go about (meaning dubious)	1a) (Qal) trafficker,  trader (participle) (subst)				
7403	רכל	?	Râkâl	"Rachal = ""trade"""	a town in southern Judah to which David sent presents				
7404	רכלה	?	rᵉkullâh	merchandise,  traffic,  trade
7405	רכס	<<	râkaç	(Qal) to bind
7406	רכס	~ridges +++ <<<	rekeç	roughness or bound up,  impeded,  the impassable or mountain chain, rough place	1a) meaning dubious				
7407	רכס	^^ rich <> Ruhm	rôkeç	snares,  plots,  band,  league,  conspiracy	1a) meaning dubious				
7408	רכש	cash,kas™:gather ++ <<	râkash	(Qal) to collect or gather property
7409	רכש	mule <<<	rekesh	steeds,  horses
7410	רם	RUWM™ room roam 	Râm	"Ram = ""high"" or ""exalted"""	a Judaite,  son of Hezron,  father of Amminadab,  and ancestor of David	2) a Judaite,  son of Jerahmeel	3) a kindred of Elihu,  the friend of Job		
7411	רמה	?	râmâh	to cast,  shoot,  hurl	1a) (Qal)	1ato throw	1a2) bow-shooters,  bowmen (participle)	1b) (Piel) to throw down	2) to beguile,  deceive,  mislead,  deal treacherously	2a) (Piel)	2ato beguile,  deceive,  mislead,  trick	2a2) to deal treacherously with,  betray		
7412	רמה	?	rᵉmâh	to cast,  throw	1a) (P'al)	1ato cast	1a2) to throw	1a2a) of tribute (fig)	1b) (Peil)	1bto be cast	1b2) to be placed,  be set	1c) (Ithp'el) to be cast		
7413	רמה	?	râmâh	height,  high place	1a) as place of illicit worship				
7414	רמה	?	Râmâh	"Ramah = ""hill"""	a town in Benjamin on the border of Ephraim about 5 miles (8 km) from Jerusalem and near to Gibeah	2) the home place of Samuel located in the hill country of Ephraim	3) a fortified city in Naphtali	4) landmark on the boundary of Asher,  apparently between Tyre and Zidon	5) a place of battle between Israel and Syria	5a) also 'Ramoth-gilead'	6) a place rehabited by the Benjamites after the return from captivity			
7415	רמה	++  wr	rimmâh	maggot,  worm (as cause and sign of decay)
7416	רמון	?	rimmôwn	pomegranate	1a) as tree	1b) as fruit	1c) as pomegranate shaped ornaments in temple		
7417	רמון	?	Rimmôwn	"Rimmon = ""pomegranate"""	n pr dei	the deity of wind,  rain,  and storm,  worshipped by the Syrians of Damascus	n pr m	2) a Benjamite of Beeroth,  the father of Rechab and Baanah,  the murderers of Ishbosheth	n pr loc	3) the Rock; a cliff or inaccessible natural fastness in which the 600 Benjamites who escaped the slaughter of Gibeah took refuge	4) a town in the southern portion of Judah allotted to Simeon	5) a Levitical city in Zebulun located approximately 6 miles north of Nazareth		
7418	רמות	?	Râmôwth	"Ramoth= ""heights"""	a place in Judah which received presents from David	1a) site dubious			
7419	רמות	?	râmûwth	height,  lofty stature	2) (CLBL) a heap (of dead bodies),  remains,  corpses				
7420	רמח	romans?	rômach	spear,  lance
7421	רמי	Err:510	rammîy	"Syrian = see Syria ""exalted"""	an inhabitant of Syria				
7422	רמיה	-	Ramyâh	"Ramiah = ""Jehovah has loosened"""	a man who had a foreign wife in the time of Ezra				
7423	רמיה	remit +++++ <<<	rᵉmîyâh	laxness,  slackness,  slackening,  deceit,  treachery
7424	רמך	~dromedary	rammâk	mare	1a) meaning dubious				
7425	רמליהו	?	Rᵉmalyâhûw	"Remaliah = ""protected by Jehovah"""	father of king Pekah of the northern kingdom of Israel				
7426	רמם	raise ruwm™ <<< ++	râmam	to be exalted,  be lifted up	1a) (Qal) to be exalted	1b) (Niphal) to lift oneself			
7427	רממת	?	rômêmuth	uplifting,  arising,  lifting up of self (participle)
7428	רמן פרץ	rim-mone' peh'-rets	Rimmôn Perets	"Rimmon-parez = ""pomegranate of the breach"""	a station of Israel in the wilderness				
7429	רמס	ram! tRam[ple]	râmaç	to trample	1a) (Qal)	1ato trample	1a2) trampler (participle)	1b) (Niphal) to be trampled	
7430	רמש	?	râmas	to creep,  move lightly,  move about,  walk on all fours	1a) (Qal)	1ato creep,  teem (of all creeping things)	1a2) to creep (of animals)	1a3) to move lightly,  glide about (of water animals)	1a4) to move about (of all land animals generally)
7431	רמש	 𒈲𒈶 MUŠ  cobra<>creep?	remes	creeping things,  moving things,  creeping organism	1a) creeping things	1b) gliding things (of sea animals)	1c) moving things (of all animals)		
7432	רמת	?	Remeth	"Remeth = ""height"""	a town in Issachar	1a) probably the same as 'Ramoth'  H07433			
7433	רמת	?	Râmôth Gilʻâd	"Ramoth = ""heights"""	n pr m	an Israelite who had a foreign wife in the time of Ezra	n pr loc	2) Ramoth-gilead-a place in Gilead	2a) site dubious
7434	רמת המצפה	raw-math' ham-mits-peh'	Râmath ham-Mit-speh	"Ramath-mizpeh = ""high place of the watch tower"""	a place in Gilead on the northern border of Gad				
7435	רמתי	?	Râmâthîy	"Ramathite = see Ramah ""the height"""	an inhabitant of Ramah				
7436	רמתים צופים	raw-maw-thah'-yim tso-feem'	Râmâthayim Tsôwphîym	"Ramathaim-zophim = ""double height of the watchers"""	the home place of Samuel located in the hill country of Ephraim	1a) the same as  H07414			
7437	רמת לחי	raw'-math lekh'-ee	Râmath Lechîy	"Ramath-lehi = ""height of a jawbone"""	a place by the rock Elam in northern Judah near the border of the Philistines; named by Samson after his slaughter of the 1000 Philistines with the jawbone of an ass				
7438	רן	tune 🎜 Raunen	rôn	ringing cry,  shout,  cry (of joy)
7439	רנה	🎜 Raunen	rânâh	(Qal) to rattle
7440	רנה	?	rinnâh	ringing cry	1a) of entreaty,  supplication	1b) in proclamation,  joy,  praise			
7441	רנה	?	Rinnâh	"Rinnah = ""shout"""	a Judaite,  son of Shimon				
7442	רנן	Raunen  << Niǎon 𓈖𓇋𓅱𓅦! 	rânan	to overcome	1a) (Hithpolel) to be overcome	2) to cry out,  shout for joy,  give a ringing cry	2a) (Qal)	2ato give a ringing cry (in joy,  exaltation,  distress)	2a2) to cry aloud (in summons,  exhortation of wisdom)	2b) (Piel) to give a ringing cry (in joy,  exultation,  praise	2c) (Pual) ringing cry,  singing out (passive)	2d) (Hiphil) to cause to ring or sing out (for joy)	2e) (Hithpolel) rejoicing (participle)	
7443	רנ	 <<<< ++++++++  𓄿𓆂 Ra.Niǎon 𓈖𓇋𓅱𓅦  >> rennen	renen	something with a piercing cry	1a) bird of piercing cries	1aostrich			
7444	רנן	?	rannên	cry,  shout
7445	רננה	Renate ƒƒƒ!	rᵉnânâh	ringing cry,  shout (for joy)
7446	רסה	?	Riççâh	"Rissah = ""ruin"""	a station of Israel in the wilderness				
7447	רסיס	regs ?	râçîyç	drop (of dew)	2) fragment				
7448	רסן	reiten	reçen	something that restrains,  halter,  jaw	1a) halter	1aof restraint thrown off (fig)	1b) jaw (of crocodile)		
7449	רסן	?	Reçen	"Resen = ""bridle"""	a place in Assyria between Nineveh and Calah				
7450	רסס	?	râçaç	(Qal) to moisten
7451	רע	!!!! raw roh <<<< wrong ++????	raʻ	adj	bad,  evil	1a) bad,  disagreeable,  malignant	1b) bad,  unpleasant,  evil (giving pain,  unhappiness,  misery)	1c) evil,  displeasing	1d) bad (of its kind-land,  water,  etc)	1e) bad (of value)	1f) worse than,  worst (comparison)	1g) sad,  unhappy	1h) evil (hurtful)	1i) bad,  unkind (vicious in disposition)	1j) bad,  evil,  wicked (ethically)	1jin general,  of persons,  of thoughts	1j2) deeds,  actions	n m	2) evil,  distress,  misery,  injury,  calamity	2a) evil,  distress,  adversity	2b) evil,  injury,  wrong	2c) evil (ethical)	n f	3) evil,  misery,  distress,  injury	3a) evil,  misery,  distress	3b) evil,  injury,  wrong	3c) evil (ethical)		
7452	רע	+++ ray'-ah ray / cry!	rêaʻ	shouting,  roar	1a) meaning dubious				
7453	רע	?	rêaʻ	friend,  companion,  fellow,  another person	1a) friend,  intimate	1b) fellow,  fellow-citizen,  another person (weaker sense)	1c) other,  another (reciprocal phrase)		
7454	רע	right?	rêaʻ	purpose,  aim,  thought
7455	רע	?	rôaʻ	badness,  evil	1a) badness,  bad quality	1b) wilfulness	1c) evil,  badness (ethical)	1d) sadness	
7456	רעב	?	râʻêb	to be hungry,  be voracious	1a) (Qal) to be hungry	1b) (Hiphil) to allow one to be hungry,  allow to hunger			
7457	רעב	ravine?	râʻêb	hungry	1a) hungry	1b) hungry man (subst)	1c) of failing strength (fig)		
7458	רעב	ravine?	râʻâb	famine,  hunger	1a) famine (in land,  nation)	1aof Jehovah's word (fig)	1b) hunger (of individuals)		
7459	רעבון	?	rᵉʻâbôwn	hunger,  lack of food,  famine
7460	רעד	rau,raw,roar,rattle ++	râʻad	to tremble,  quake	1a) (Qal)	1ato tremble	1a2) (earth)quake	1b) (Hiphil) trembling (participle)	
7461	רעד	?	raʻad	trembling,  fear
7462	רעה	Reihe regal rule ++ <<<	râʻâh	to pasture,  tend,  graze, feed	1a) (Qal)	1ato tend,  pasture	1a1a) to shepherd	1a1b) of ruler,  teacher (fig)	1a1c) of people as flock (fig)	1a1d) shepherd,  herdsman (subst)	1a2) to  feed,  graze	1a2a) of cows,  sheep etc (literal)	1a2b) of idolater,  Israel as flock (fig)	1b) (Hiphil) shepherd,  shepherdess	2) to associate with,  be a friend of (meaning probable)	2a) (Qal) to associate with	2b) (Hithpael) to be companions	3) (Piel) to be a special friend	
7463	רעה	[hand]? <> Cris Rea ?? <<  reach? 𓅧𓈎𓂻𓀀𓁐𓏥  ?	rêʻeh	friend,  friend of the king (technical sense)
7464	רעה	Cris Rea	rêʻâh	female companion,  companion,  attendant (of maidens)
7465	רעה	?	rôʻâh	broken
7466	רעו	?	Rᵉʻûw	"Reu = ""friend"""	son of Peleg and an ancestor of Abraham				
7467	רעואל	?	Rᵉʻûwʼêl	"Reuel or Raguel = ""friend of God"""	a son of Esau by his wife Bashemath,  the sister of Ishmael	2) the father-in-law of Moses	2a) also 'Jethro'	3) father of Eliasaph,  the leader of the tribe of Gad at the time of the census at Sinai	4) a Benjamite,  ancestor of Elah
7468	רעות	!! Ruth 💌	rᵉʻûwth	female companion,  mate,  neighbour woman
7469	רעות	?	rᵉʻûwth	longing,  striving
7470	רעות	<> Reue	rᵉʻûwth	good pleasure,  will
7471	רעי	Reh !?	rᵉʻîy	pasture
7472	רעי	?	Rêʻîy	"Rei = ""friendly"""	a person of David's court who remained loyal during Adonijah's rebellion				
7473	רעי	?	rôʻîy	shepherd (subst)
7474	רעיה	?	raʻyâh	attendant maidens,  companion
7475	רעיון	?	raʻyôwn	longing,  striving
7476	רעיון	?	raʻyôwn	thought
7477	רעל	++++	râʻal	to quiver,  shake,  reel	1a) (Hophal) to be made to quiver or shake				
7478	רעל	?	raʻal	reeling
7479	רעלה	<> veil <<	raʻălâh	veil	1a) meaning probable				
7480	רעליה	?	Rᵉʻêlâyâh	"Reelaiah = ""bearer of Jehovah"""	one who returned from exile with Zerubbabel	1a) also 'Raamiah'			
7481	רעם	roar.ma ram! ++	râʻam	to thunder	1a) (Qal)	1ato make the sound of thunder,  thunder	1a2) to rage	1b) (Hiphil)	1bto thunder,  cause thunder	1b2) to tremble,  cause to tremble (by extension)				
7482	רעם	roar.ma ++	raʻam	thunder
7483	רעמה	rumble ++ WTF <<<<	raʻmâh	vibration,  quivering,  waving,  mane (of horse)	1a) meaning uncertain				
7484	רעמה	?	Raʻmâh	"Raamah = ""horse's mane"""	n pr m	son of Cush and father of Sheba and Dedan	n pr loc	2) a home of traders	
7485	רעמיה	?	Raʻamyâh	"Raamiah = ""thunder of Jehovah"""	one who returned from exile with Zerubbabel	1a) also 'Reelaiah'			
7486	רעמסס	?	Raʻmᵉçêç	"Raamses or Rameses = ""child of the sun"""	a city in lower Egypt built by Hebrew slaves; probably in Goshen				
7487	רענן	?	raʻănan	flourishing
7488	רענן	√green +++ rain Riannah <<<	raʻănân	v	(Palel) to be or grow luxuriant or fresh or green	adj	2) luxuriant,  fresh		
7489	רעע	mens REA +++ raw roh BAD raaaa:) !!!! ™™™™ <<<< reak<<break  mens rea  das Unrechtsbewusstsein !!!	râʻaʻ	to be bad,  be evil	1a)(Qal)	1ato be displeasing	1a2) to be sad	1a3) to be injurious,  be evil	1a4) to be wicked,  be evil (ethically)	1b) (Hiphil)	1bto do an injury or hurt	1b2) to do evil or wickedly	1b3) mischief (participle)	2) to break,  shatter	2a) (Qal)	2ato break	2a2) broken (participle)	2a3) to be broken	2b) (Hithpolel) to be broken,  be broken in pieces,  be broken asunder
7490	רעע	~break ++?	rᵉʻaʻ	(P'al) to crush,  break,  shatter
7491	רעף	~drop ++?	râʻaph	to trickle,  drip	1a) (Qal) to trickle,  drip	1b) (Hiphil) to trickle			
7492	רעץ	reiß harass!! << ++	râʻats	(Qal) to shatter
7493	רעש	< rage ^^ +++	râʻash	to quake,  shake	1a) (Qal) to quake,  shake	1b) (Niphal) to be made to quake	1c)(Hiphil)	1cto cause to quake	1c2) to cause to spring or leap (of horse)
7494	רעש	< rage ^^ +++	raʻash	quaking,  rattling,  shaking	1a) earthquake	1b) quaking, trembling (of person)	1c) shaking,  quivering (of dart)		
7495	רפא	+++? <<<	râphâʼ	to heal,  make healthful	1a) (Qal) to heal	1aof God	1a2) healer, physician (of men)	1a3) of hurts of nations involving restored favour (fig)	1a4) of individual distresses (fig)	1b) (Niphal) to be healed	1bliteral (of persons)	1b2) of water,  pottery	1b3) of national hurts (fig)	1b4) of personal distress (fig)	1c) (Piel) to heal	1cliteral	1c2) of national defects or hurts (fig)	1d) (Hithpael) in order to get healed (infinitive)	
7496	רפא	++? <<	râphâʼ	ghosts of the dead,  shades,  spirits
7497	רפא	++--?	râphâʼ	giants,  Rephaim	1a) old tribe of giants				
7498	רפא	Raphael	Râphâʼ	"Rapha = ""tall"""	son of Binea and a descendant of Saul	2) son of Benjamin			
7499	רפאה	?	rᵉphuʼâh	remedy,  medicine
7500	רפאות	?	riphʼûwth	healing
7501	רפאל	?	Rᵉphâʼêl	"Rephael = ""healed of God"""	son of Shemaiah and grandson of Obed-edom				
7502	רפד	?	râphad	to spread	1a) (Qal) to spread	1b) (Piel) to spread out,  support			
7503	רפה	rupture, raub[t] <<<	râphâh	to sink,  relax,  sink down,  let drop,  be disheartened	1a) (Qal)	1ato sink down	1a2) to sink,  drop	1a3) to sink,  relax,  abate	1a4) to relax,  withdraw	1b) (Niphal) idle (participle)	1c) (Piel) to let drop	1d) (Hiphil)	1dto let drop,  abandon,  relax,  refrain,  forsake	1d2) to let go	1d3) to refrain,  let alone	1d4) to be quiet	1e) (Hithpael) to show oneself slack		
7504	רפה	?	râpheh	slack
7505	רפוא	?	Râphûwʼ	"Raphu = ""healed"""	father of Palti,  the spy from the tribe of Benjamin				
7506	רפח	?	Rephach	"Rephah = ""healing of the breath"""	son of Ephraim and a ancestor of Joshua				
7507	רפידה	r-feet bottom ~railing	rᵉphîydâh	support
7508	רפידים	?	Rᵉphîydîym	"Rephidim = ""rests"" or ""stays"" or ""resting places"""	a station of Israel in the wilderness between Egypt and Sinai				
7509	רפיה	?	Rᵉphâyâh	"Rephaiah = ""healed of Jehovah"""	a descendant of Zerubbabel and David	2) a Simeonite chief in the reign of Hezekiah	3) son of Tola and grandson of Issachar	4) son of Binea and a descendant of Saul	5) son of Hur and a ruler of Jerusalem in the time of Nehemiah
7510	רפיון	?	riphyôwn	n m	sinking				
7511	רפס	--	râphaç	(Hithpael)	1cto stamp oneself down,  humble oneself	1c2) stamping or tramping down (participle)			
7512	רפס	?	rᵉphaç	to tread,  trample	1a) (P'al) treading,  trampling (participle)				
7513	רפסדה	++	raphçôdâh	raft
7514	רפק	~-√recline	râphaq	to support	1a) (Hithpael) to support oneself,  lean				
7515	רפש	?	râphas	to stamp,  tread,  foul by stamping or treading	1a) (Qal) to tread down,  foul by treading,  foul with the feet	1b) (Niphal) to be fouled			
7516	רפש	?	rephesh	mire,  mud
7517	רפת	++??	repheth	stable,  stall
7518	רץ	ratsch!	rats	piece,  bar	1a) meaning dubious				
7519	רצא	~√run  rWuAT𓂾 	râtsâʼ	(Qal) to run
7520	רצד	?	râtsad	(Piel) to watch stealthily or with envious hostility,  watch with enmity,  watch with envy
7521	רצה	right re'see? <<	râtsâh	to be pleased with, be favourable to, accept favourably	1a) (Qal)	1ato be pleased with,  be favourable to	1a2) to accept	1a3) to be pleased,  be determined	1a4) to make acceptable,  satisfy	1a5) to please	1b) (Niphal) to be accepted,  be pleased with	1c) (Piel) to seek favour of	1d) (Hiphil) to please,  pay off	1e) (Hithpael) to make oneself acceptable or pleasing
7522	רצון	?	râtsôwn	pleasure, delight, favour,  goodwill,  acceptance,  will	1a) goodwill,  favour	1b) acceptance	1c) will,  desire,  pleasure,  self-will		
7523	רצח	ratschen	râtsach	to murder,  slay,  kill	1a)(Qal) to murder, slay	1apremeditated	1a2) accidental	1a3) as avenger	1a4) slayer (intentional) (participle)	1b) (Niphal) to be slain	1c) (Piel)	1cto murder,  assassinate	1c2) murderer,  assassin (participle) (subst)	1d) (Pual) to be killed
7524	רצח	:)	retsach	shattering
7525	רציא	?	Ritsyâʼ	"Rezia = ""delight"""	an Asherite of the sons of Ulla				
7526	רצין	?	Rᵉtsîyn	"Rezin = ""firm"""	king of Damascus during the reigns of kings Jotham and Ahaz of Judah	2) the progenitor of a family of temple slaves who returned from captivity with Zerubbabel			
7527	רצע	ratschen	râtsaʻ	(Qal) to bore,  pierce	1a) of the ear				
7528	רצף	?	râtsaph	to fit together,  fit out,  pattern	1a) (Qal) to be fitted out,  design				
7529	רצף	?	retseph	hot stone,  glowing stone or coal,  flame,  firebolt,  spark
7530	רצף	?	Retseph	"Rezeph = ""a hot stone"""	a place conquered by Assyria				
7531	רצפה	++?	ritspâh	pavement	2) glowing stone or coal,  live coal				
7532	רצפה	?	Ritspâh	"Rizpah = ""pavement"""	a concubine of king Saul and mother of Armoni and Mephibosheth				
7533	רצץ	?	râtsats	to crush,  oppress	1a) (Qal)	1ato crush,  get crushed,  be crushed	1a2) to crush,  oppress (fig)	1a3) crushed (participle passive)	1b) (Niphal) to be crushed,  be broken	1c) (Piel)	1cto crush in pieces	1c2) to grievously oppress (fig)	1d) (Poel) to oppress (fig)	1e) (Hiphil) to crush	1f) (Hithpoel) to crush each other				
7534	רק	thin™ <> regs, hark/hager	raq	adj	thin,  lean				
7535	רק	?	raq	only,  altogether,  surely	1a) only	1b) only,  nought but, altogether (in limitation)	1c) save,  except (after a negative)	1d) only,  altogether,  surely (with an affirmative)	1e) if only,  provided only (prefixed for emphasis)	1f) only,  exclusively (for emphasis)				
7536	רק	++	rôq	spittle
7537	רקב	~rot +-	râqab	(Qal) to rot
7538	רקב	?	râqâb	rottenness,  decay (always fig)
7539	רקבון	rocca'bone rotten +++? << roccaries !! 	riqqâbôwn	rottenness,  decay,  decayed
7540	רקד	+++ rockad🎝  𓂾 rWuAT  << ++? <> rook : Turm	râqad	to skip about	1a) (Qal) to skip about	1b) (Piel) to dance,  leap	1c) (Hiphil) to make to skip		
7541	רקה	<<>> raš™ !!! ratio! <> contemplate	raqqâh	temple,  the temple (of the head)
7542	רקון	?	Raqqôwn	"Rakkon = ""the temple"""	a well-watered place in Dan near Joppa				
7543	רקח	++ riech…	râqach	to mix,  compound	1a) (Qal)	1ato mix,  compound	1a2) compounder,  mixer,  perfumer (participle) (subst)	1b) (Pual) mixed (participle)	1c) (Hiphil) to mix
7544	רקח	rache @Rachen;)	reqach	spice,  spicery
7545	רקח	?	rôqach	spice-mixture,  perfume,  ointment
7546	רקח	?	raqqâch	ointment-maker,  perfumer
7547	רקח	?	raqquach	perfumery,  perfume,  unguent
7548	רקחה	?	raqqâchâh	ointment-maker (female),  perfumer (female)
7549	רקיע	reach ++++ <<<<	râqîyaʻ	extended surface (solid),  expanse,  firmament	1a) expanse (flat as base,  support)	1b) firmament (of vault of heaven supporting waters above)	1bconsidered by Hebrews as solid and supporting 'waters' above		
7550	רקיק	ra’cake raquet	râqîyq	thin cake,  wafer
7551	רקם	requiem 	râqam	to variegate,  mix colours	1a) (Qal) variegator (worker in colours) (participle)	1b) (Pual) to be skilfully wrought or woven			
7552	רקם	requiem	Reqem	"Rekem = ""variegation"""	n pr m one of the 5 kings of Midian killed by the Israelites	2) one of the 4 sons of Hebron and the father of Shammai	3) a Manassite,  son of Machir by Maachah his wife	n pr loc	4) a town in Benjamin; site unknown
7553	רקמה	?	riqmâh	variegated stuff,  embroidered
7554	רקע	rage! +++ <<  𓂾 rWuAT	râqaʻ	to beat,  stamp,  beat out,  spread out,  stretch	1a) (Qal)	1ato stamp,  beat out	1a2) one who beats out (participle)	1b) (Piel) to overlay,  beat out (for plating)	1c) (Pual) beaten out (participle)	1d) (Hiphil) to make a spreading (of clouds)				
7555	רקע	reach <->	riqquaʻ	expansion (of plates)
7556	רקק	kack;)	râqaq	(Qal) to spit
7557	רקת	?	Raqqath	"Rakkath = ""shore"""	a fortified city in Naphtali				
7558	רשיון	recht : allow	rishyôwn	permission
7559	רשם	/ sign -++-	râsham	to inscribe,  note	1a) (Qal) that which is inscribed (participle)				
7560	רשם	-++-	rᵉsham	to inscribe,  sign	1a) (P'al) to inscribe,  sign	1b) (P'al)	1bto be inscribed,  be written	1b2) to be signed	
7561	רשע	Rache <> RAKA@Bible !! +++ ^^ Ra`a`	râshaʻ	to be wicked,  act wickedly	1a) (Qal)	1ato be wicked,  act wickedly	1a2) to be guilty,  be condemned	1b) (Hiphil)	1bto condemn as guilty (in civil relations)	1b2) to condemn as guilty (in ethical or religious relations)	1b3) to act wickedly (in ethics and religion)			
7562	רשע	rush	reshaʻ	wrong,  wickedness,  guilt	1a) wickedness (as violence and crime against civil law)	1b) wickedness (of enemies)	1c) wickedness (in ethical relations)		
7563	רשע	?	râshâʻ	wicked,  criminal	1a) guilty one,  one guilty of crime (subst)	1b) wicked (hostile to God)	1c) wicked,  guilty of sin (against God or man)		
7564	רשעה	?	rishʻâh	wickedness,  guilt	1a) wickedness (in civil relations)	1b) wickedness (of enemies)	1c) wickedness (ethical and religious)		
7565	רשף	?	resheph	flame,  firebolt,  spark	1a) flame	1b) fire-bolt			
7566	רשף	?	Resheph	"Resheph = ""flame"""	a son of Ephraim				
7567	רשש	?	râshash	to beat down,  shatter	1a) (Poel) to beat down,  shatter	1b) (Pual) to be beaten down			
7568	רשת	++	resheth	net	1a) net	1afor catching	1a2) of judgment (fig)	1a3) of leaders leading people to sin	1a4) as a trap for man	1b) network (brazen-for altar of tabernacle)				
7569	רתוק	rattle tow	rattôwq	chain
7570	רתח	re'thatch	râthach	to boil	1a) (Piel) to cause to boil	1b) (Pual) to be made to boil	1c) (Hiphil) to cause to boil		
7571	רתח	?	rethach	boiling
7572	רתיקה	rattle	rattîyqâh	chain
7573	רתם	 rà ∑am! << ++?	râtham	(Qal) to bind,  attach
7574	רתם	?	rethem	broom-plant,  retem	1a) a kind of broom plant				
7575	רתמה	?	Rithmâh	"Rithmah = ""heath"""	station of Israel in the wilderness,  probably northeast of Hazeroth				
7576	רתק	re'thatch reeder reetdach	râthaq	to bind	1a) (Niphal) to be snapped,  be broken	1b) (Pual) to be bound			
7577	רתקה	re’take	rᵉthuqâh	chain
7578	רתת	rattle	rᵉthêth	trembling
7579	שאב	?	shâʼab	to draw (water)	1a) (Qal)	1ato draw (water)	1a2) water-drawing women (participle)		
7580	שאג	<> shake!	shâʼag	(Qal) to roar	1a) of lion,  conqueror,  Jehovah,  cry of distress				
7581	שאגה	shake!	shᵉʼâgâh	roaring	1a) of lion,  the wicked,  distress cry				
7582	שאה	Sahara	shâʼâh	crash,  make a din or crash,  crash into ruins,  be in ruins,  be desolated	1a) (Qal) to crash into ruins	1b) (Niphal)	1bto be ruined	1b2) to crash	1b3) to be left (a desolation)	1c) (Hiphil)	1cto cause to crash	1c2) to cause to be desolated		
7583	שאה	<> shake!	shâʼâh	(Hithpael)	1a) to gaze	1b) gazing (participle)			
7584	שאוה	?	shaʼăvâh	devastating storm
7585	שאול	s'hole s'Hölle +++??	shᵉʼôwl	sheol,  underworld,  grave,  hell,  pit	1a) the underworld	1b) Sheol-the OT designation for the abode of the dead	1bplace of no return	1b2) without praise of God	1b3) wicked sent there for punishment	1b4) righteous not abandoned to it	1b5) of the place of exile (fig)	1b6) of extreme degradation in sin		
7586	שאול	?	Shâʼûwl	"Saul or Shaul = ""desired"""	a Benjamite,  son of Kish,  and the 1st king of Israel	2) an early king of Edom and a successor of Samlah	3) a son of Simeon	4) a Levite,  son of Uzziah	
7587	שאולי	?	Shâʼûwlîy	"Shaulites = see Saul ""desired"""	descendants of Saul or Shaul				
7588	שאון	Schauder	shâʼôwn	roar,  din,  crash,  uproar	1a) roar (of water)	1b) uproar (of revellers)			
7589	שאט	?	shᵉʼâṭ	despite,  contempt
7590	שאט	?	shâʼṭ	to treat with contempt or despite	1a) (Qal)	1ato treat with contempt or despite	1a2) haters (participle)		
7591	שאיה	Shia?	shᵉʼîyâh	ruin
7592	שאל	: salute | SALE : ask !?	shâʼal	to ask, enquire,  borrow,  beg	1a) (Qal)	1ato ask,  ask for	1a2) to ask (as a favour),  borrow	1a3) to enquire,  enquire of	1a4) to enquire of,  consult (of deity,  oracle)	1a5) to seek	1b) (Niphal) to ask for oneself,  ask leave of absence	1c) (Piel)	1cto enquire,  enquire carefully	1c2) to beg,  practise beggary	1d) (Hiphil)	1dto be given on request	1d2) to grant,  make over to,  let (one) ask (successfully) or give or lend on request (then) grant or make over to		
7593	שאל	?	shᵉʼêl	to ask	1a) (P'al)	1ato ask for,  request	1a2) to enquire for or about		
7594	שאל	?	Shᵉʼâl	"Sheal = ""asking"""	one of the sons of Bani who had a foreign wife in the time of Ezra				
7595	שאלא	?	shᵉʼêlâʼ	affair,  request
7596	שאלה	?	shᵉʼêlâh	request,  thing asked for,  demand	1a) request,  petition	1b) thing asked for			
7597	שאלתיאל	?	Shᵉʼaltîyʼêl	"Shealtiel or Salathiel = ""I have asked of God"""	father of Zerubbabel	2) son of king Jehoiachin or Jeconiah or Coniah of Judah and uncle of Zerubbabel			
7598	שאלתיאל	?	Shᵉʼaltîyʼêl	"Shealtiel = ""I have asked of God"""	father of Zerubbabel				
7599	שאן	𓆓𓂝𓊡 ShuVent[gale]	shâʼan	(Pilel) to be at ease,  be at peace,  rest,  rest securely,  be quiet
7600	שאנן	??	shaʼănân	adj	at ease,  quiet,  secure	1a) at ease,  secure	1b) at ease,  careless,  wanton,  arrogant	subst	2) security, pride, arrogance	2a) one at ease	2b) arrogance			
7601	שאס	? <> share?	shâʼaç	to plunder,  spoil	1a) (Qal) ones plundering (participle)				
7602	שאף	++++ !! <<	shâʼaph	to gasp,  pant,  pant after,  long for,  breathe heavily	1a) (Qal)	1ato gasp,  pant after,  snuff up	1a2) to gasp or pant (with desire),  pant after,  be eager for	1a3) to thirst for one's blood (from actions of animals) (fig)	2) to crush,  trample,  trample upon	2a) (Qal) to trample upon,  crush				
7603	שאר	/	sᵉʼôr	leaven
