folio	side	line	text
107	front	3	oe1C9.2cos.4ohd9.91C89.4okan.9han.ohcc9.y,am<$>
107	front	4	kcco89.1c8an.4okcc9.4ohay.8Co.ekc89.okay.an.1a&9.okoh1o.4o,hc8.oh1c89 
107	front	5	oeh1c89.kc79.okd9.oh1c89.4ohcc8.4ohcay.1c89.1oh1c79.4oha,n.ay 
107	front	6	oh1C9.4ohC79.1ok1c79.8am,ay.okC9.ekcc9.1c7am.ohd9.okam.ap 
107	front	7	9kam.1cok1c9.oham.1H9.ohC89.ok1cc9<$>
107	front	8	kay2oy.%d9.okCoe.4ohC9.4ohc79.eham.4oham.4ohay.ae.ohz,oe,E9 
107	front	9	ohAm.2C9.k,1co,e.han.ohC9.1c89.okC89.189h1c89.1c(.han.aN 
107	front	10	9kC79.4ohC79.ohcoe.e1c89.4ohae.eoy.2cae.1cc8,am.1c9.saz.aeo,p 
107	front	11	1cco.1CA.e.4oham.9kan.9.hCoe.e.oy,am.oham.chay.oham.okayap 
107	front	12	9.1oe.1ae.eo,y,aZ.amae<$>
107	front	13	goe1es.am.3ch9.4oham.og1ae.3c89.g3c7am.oko,8ae.2c79.okax,ae 
107	front	14	Kc89,e,2c79.1coe.1cay.Ay.aeap.1kam.okay.an.1c(.4oham.okan 
107	front	15	91ae.Am.1c9.4o,Hae.5ae.okax.am.2ch9.ohCc9.yam.aiy,ae<$>
107	front	16	koe%osoy.oehC79.4okam.okaeay.og1coe.4cco(.3c9.haz.okam,ap 
107	front	17	saz.1c9.eos,am.1c9<$>
107	front	18	goaeos9.3c9.kay.aG9.f,ay,2C9.fAe.yoe19.2cc9.ogaeham.9gam.ae 
107	front	19	oam.oe.yay.2cc9.9eay.am.1oe,ae.89.1cco89.ohd9.1co,8am.ae79 
107	front	20	k1coe.k1cc89<$>
107	front	21	kayoy.oeae.Ahan.oham.4okae.2am.4ohcoe.eham.AhCo.ehain.am 
107	front	22	9h2cA,e.ohaM.2oH9.8am.4okaeae.e2c89.4ohae.y.aM.ohaz.ee89 
107	front	23	1o8am.2ay.1o,7am<$>
107	front	24	gae.ae.1h9.ohie.1coe.haz.ehan.4ohCo.haz.8ay.am.g1o8.e.haM.oeu9 
107	front	25	9,1can.1ae.hae.1c79.4oham.1o89.4o189.4ohae.1aY.18ae,a.op 
107	front	26	oe,1coy.%c9.1cc9.oe1coe.ham.okaz.ohae.1co,89<$>
107	front	27	g9.8ay.aZo&.4ohZ.okZ.ou1c79.4of1c79.4of1oe.1ham.1gam.oyoe 
107	front	28	hay.am.1e.1oeoy.2ds.am.1cc9.ok@198;9.eham.9ham.9hae,hae 
107	front	29	oehCo.ehCo.ay.2oe<$>
107	front	30	gaz.aIHc79.2,ae,ham.haz9.ohay.ae.4oh,am.ojai19.ojae.yay9.h9 
107	front	31	8am.2coe.179.oham.2c9,hae.39.he.ae.hae.179.y.am.1an.9,oes 
107	front	32	sae|,ay,29.4oham.ohae.4oHc89.ohy.am.okay.4oK9.yoeh9 
107	front	33	9am.1ch,an.1co.ham.1c9.4oe.haM.1h9.e,1cce.ehay.ohae<$>
107	front	34	faisay.ae.ayo,ehC9.4okae.1cokan.8ay.oham.okam.okay.ogaP 
107	front	35	8am.%e.ehCoe.e,1c79.4oho,y.eham.1c89.4okam.ae.oe.hae7aP 
107	front	36	8ay.ae.1oy.h1co.yhC9.1am.ae.8ae.4oh1c9.4ohe.1c9.eham.ehay 
107	front	37	9,1he,ham.1H9.1o.e.aehan<$>
107	front	38	goayae.oyay.ou1c9.4okC89.4okam.og1c89.4oh1c9.oke,18an.ae9 
107	front	39	kaz.1coe.1coe.h1chan.1Cay.Ae.Am.1o.ehan.ae.occ89.1c9 
107	front	40	eoeham.1c9.4o,ham.1ae.am.okam.oehay.okaz.Ahae.ohae 
107	front	41	4ohan.ay.oHc9.4ohae.okae.okap<$>
107	front	42	g1oeh9.so.hcc9.am.okC9.9h1c9.gai19.ohC9,kan.ay.ayo8e.hazcp 
107	front	43	ohCay.aV9.8am.2co89.9h1c89.19,ham.okae.kam.1okam.ayap 
107	front	44	91co,8an.ohC9.4ohCo,89.4o,ham<$>
107	front	45	ko8h9.1c89.4oH9.4ohC89.4oh.ohie.9.1Cs.ogae.ham.okam.okay.ap 
107	front	46	say.1cc9.4o8am.4oham.oe.1coy.am.okae.kam.4oham.okae.aehae 
107	front	47	ohan.1C9.eoe.eo,C9.amae<$>
107	front	48	fcIyae.1hae.eh9.okan.ay.hae.hae.4okan.ok9.eh9.okam.9kam.op 
107	front	49	o.ae.an.a@228;9.1hcm.ohaz.1ke.eham.ohaz.1ke.y,aVk9 
107	front	50	1an.ae.ehC9.1oe.@242;ai89.4okam.9,kam.ehe.ef1ae.g189.gae.kay 
107	front	51	s,ay.an.1oe.oe.1C9.okae.okae.oe.ok19.4oh9.okaie9<$>
107	back	1	haisAy.aehd9.okae,h19.eham.okc79.4ohaz.ehae.1c9.1o89.okae.1cc9 
107	back	2	8am.8H9.oe.8am.1hae.4ohc89.okae.1c89.okcos.am.okay.aehan.oe 
107	back	3	san.an.aM.4okam.2oe.hae.4ohay.ae.o1c89.eham.okae.oehIy.aeo69 
107	back	4	7an.1ch9.ohc19.4ohan.2oK9.okam.aeham<$>
107	back	5	koe.2coHc79.4okoe.18oy.okc179.kcoe.kc7am.og1c89.4og189.9kay.aq 
107	back	6	gam.oham.4ohai9.oehC89.4ohC9.4okam.oh9.ehae.oham.am.4ohae79 
107	back	7	kam.1co,H9.1an.4ohan<$>
107	back	8	goe1coehan.4ohaz.ohcoe.4ohoe.4oham.og1coe.4okc89.ekc89.okc8ap 
107	back	9	sam.%c9,hc89.4ohan.4o,hc79.4oham.9,eham.4oh9.ehae,kay,ak9 
107	back	10	2o8am.2c9.4ohaz.4oham.1ohc89.kcm.2c89<$>
107	back	11	k2c8(.ohae.2c79.4oh1c9.1h9.4ohC9.4okam.okoe.4okcc89.4oj1F9 
107	back	12	4ohC9.e1coe.1oe.ham.oehae.2c79.4ohae9.o8ay.1ok9.4oham.okap 
107	back	13	91C(.4ohan.oHco79.4ohaz.okae.4oham.okae.3och9.4oham.8aeap 
107	back	14	8am.2am.Aham.4ohay.4ohae.4ohae.1co89.4ohan.oh179.8ehae 
107	back	15	soean.4ohae.ohC9.eham.ohan.1hae.okan.1K9.kay,az,9<$>
107	back	16	gayaz.ohae.og1oe.ohae.ojam.okc89.4ohco,89.kAehAe.ehay.aZ,ae9 
107	back	17	sam.oy.9hccay.1H9.oham.ohae.4ohe,am.1coe.4ohay.1c9.ehap 
107	back	18	4ohan.4oh1c9.4ch179.oham.ehe.1oe.y,am.okam.aeham.8ae 
107	back	19	soyae.oe.am.1oy.Aham.1han.oham<$>
107	back	20	gaeay.oy.az.haehae.oham.1jae.1co89.4og1c79.g1oehae.ojaehap 
107	back	21	kam.oe.ham.1oe.h1c79.4ohoe.an.aiy.ham.ohae.okax.okae,ae 
107	back	22	8ay.aeoe.oeam.oehae.1oe.17ay<$>
107	back	23	gae1ay.ay.ahaIh(.1ay.yaih19.ou1cm.ogaehay.okae.okay.aeh9 
107	back	24	8an.oeam.1oe.oehan.eham<$>
107	back	25	haoehay.hoehay.ohcoe.4ohcoy.ae.ko89.og1c9.ok9.ae.h9.g1c9.ya* 
107	back	26	oy,am.2coy.4ohan.1co79.4ohan.okae.oham.oehCo,y,ay,ae.oe89 
107	back	27	8ae.ohan.oh1c9.4oh29.ohoe.eh2c89.kay.am.2o.4ohay.1cc9.4ohap 
107	back	28	9.1coy.1coe.e1C89.y.ayam<$>
107	back	29	ko,e,hd79.ohcoe.1co89.4ohC9.4oh1c79.4ok9,2c9.4L9.ek9.ekap 
107	back	30	ohan.ae.oham.ehco89.okam.1oe.eham.ehd9.4oham.1c9.4oh9 
107	back	31	soho8.1c9.eham.1c79.4c.ohco,79.4ohcc89.y,ay9<$>
107	back	32	ka9.oam.ohCo,89.oham.okam.ok1c9.4oham.ohc89.4ohap 
107	back	33	oyan.1oe.4o8am.o8an.am.ohan.1hae9.yaIo.9.ham.ae79 
107	back	34	7,9az.1c9.ehC9.e1c89.y,am.2C9<$>
107	back	35	goe1c79.oehC9.ehc9.1K9.ehay.2c89.4oham.1c89.4ohC79.eoe 
107	back	36	kAe.1c9.e1coy.2coe.4oham.oeha79.oWay.ay.oehan.o8an<$>
107	back	37	goyam.o,hae.1c89.4oehC9.eg1cc89.4ohoe.yoe,hcc89.oham.okAy9 
107	back	38	8an.oh1,c9.4oh1c9.4oham.oehcc9.4ohoe.okcc9.okC9.ehan 
107	back	39	o,han.1coy.oeham.o,an.1cay9.yam.ohom.o7am.oham,9 
107	back	40	1ohC9.4ohc9.4oha@181;.eoy.am.aIe9<$>
107	back	41	gohay.ay.hC9.ohCo.e.1C9.4oh1c(.okC9.ehCo,e.ehC79.4ohC9.ehan 
107	back	42	oy.an.oeod9.4ohan<$>
107	back	43	goe.hCco.haIs.4ohC9.1H9.eh1ae9.ehC9.og1c9.yay.am.1cohae9 
107	back	44	haI1.oe.az.ayo89.4ohC9.4ohC9<$>
107	back	45	gAyan.ohan.ohc179.8ae.hd8ae.2c79.ohCoe,h1C9.ehay.am.ae 
107	back	46	soan.am.1c9.4o,e,am.ae.1c89.hc79.4okC9.okC9.4ohC9ehan 
107	back	47	91cc9.4ohcc9.ohcokcc9.4ohc9.4ohc9.4ohcc9.8am.9.AhC9.o8an 
107	back	48	okcc79.4ohc9.4ohcc8(.1o89.1c9.4oh9.okcc9.okan.1c9.amae 
107	back	49	9,1co,s,am.ochc9.1c9.4ohC9.91cc9.89.4o9<$>
108	front	1	kco8ccAy.4oj1ck9.ohccoe9.oh18g19.ko8a!\.ogay.9o.ejaz.a&9.okc89.hc8989 
108	front	2	4ohC89.1okc89.1oHc8.4ohcoy.2c89.okae.okam.okc89.4ohc19.of189.4o89 
108	front	3	1co819.4okcay.ohc89.okcae.ehc8ae.ohc89.okc89.ohc7ae.1Hc89.1ohc8.ae 
108	front	4	91c8am.2h9.189.okcco89.1c8.oy.2ch(<$>
108	front	5	k1ohc89.1c9.okcc9.ohcc9.ehc85c89.oh1ccf,9.g1ofay.1co.g1c89.4okc89.okoe 
108	front	6	oe.1coe.4o.4ohcc9.4ohcc9.4ohcc89.2coh9.okc89.4okc9.4oh1c9.18ay.am.9 
108	front	7	oh1c9.ohc89.4oh1c89.1c79.4ohc89.ohax.189.ohay.1ay.1ham.1s9<$>
108	front	8	go1c89.29.2ohC8ay.ae.hc8ae.1oh19.4ohax.1.ohcc9.4am.ohcc89.4ckap 
108	front	9	Kc9.1c8an.1c89.ohc89.ehc89.yay,am.4okay.okae.hc89.ay.az.o,Hc89 
108	front	10	kam.2hcc8(.4okcc9.okcc9.9kcoe.9hcc89.1chay.4ohcco.8am.ohc9,k9.o89 
108	front	11	kco8C9.ay.am.ohC9.4ck1,89.okcco89.oham.9hcco.8an.okae.am.oe9 
108	front	12	k3c9.oh1c9.7an.aeam.o1cc(.4oham.1eap.oham.ohae.han.aeap 
108	front	13	9hC9.xam.ay.aie,o,7am<$>
108	front	14	goe1ae.2oe.4ohAy.2c79.g1oe9.4ohae.og189.ofae.2oy.4oham.okaeo8 
108	front	15	oyan.1cc9.1c9.4ohC9.1c79.oh1c79.4occ89.4oHc9.8,Z,an.ohan 
108	front	16	sAV9.oeham.1H9.8am.7ae.8am<$>
108	front	17	f1cohaz.ohc8am.1c89.4ohC8.ohan.189.eAm.ofay.1c89.kc8ap 
108	front	18	ohcc79.ehae.8am.9h1c89.4ohoe.1c89.4ohc79.ehc79.ohaeo.e.1c7e,9 
108	front	19	81c89.ohC7,ay.319.oho,e,hc89.ohcc89.1ae,x,am.okc89.1kae.op 
108	front	20	8an.1c9.4ohcc89.1oe.1cc9.8aehay.ohc89<$>
108	front	21	4oe29.4oC79.ehcae2c89.2ohae.hcc89.4okc79.4og1c89.okae.8hc8ap 
108	front	22	81coe.3oe.8ae.4oham.okae.oe.2c89.4ohc9.1c9.eoy.am.ohccap 
108	front	23	9hCoe.1c9.ohan.1ay,an<$>
108	front	24	foeam.@197;H9.4ohae.ehc89.4okc79.4ohc8.4okc89.ohae.18ay.ae.1ay.am 
108	front	25	9,1Coy.am.AhC9.1coe.1c89.aj1s8.oj1c89.aehc79.ae.ehcap.oe.yan.ae 
108	front	26	8az.ohae.1c79.4oWC89.okcoy.ae.4ohc89.4ohc89.okam.okc8ay.1aehC89 
108	front	27	91c8an.oy.1coy9.4o,am.ohC9.4ohcc9.18ae.ohc8(.4ohc89.ohc7ap.189 
108	front	28	san.ay,oehC9.4o,ae.oehc89.oham<$>
108	front	29	goe1c89.ohc89.4oj1c89.ohcoehc9.kcc79.4okam.okc79.ohcc89.okc8ap 
108	front	30	9hcoe.1c8ae.1ohc89.o.4ohc89.oh1c79.$am.aehaN<$>
108	front	31	hcoe.2co89.4ohc89.4ohcc89.4oho9.4okc89.okc89.4ohc79.4ohc89.4ohae 
108	front	32	9hc8ay.1c89.4ohc9.ehC89.okc79.Ahc89.okc89.okae.2oe.aeo8ax.Ax.aeoe8 
108	front	33	saehc89.oh18.4ohc89.ohc89.ohcoe.189.ohay.oWc89.ohc89.1eay 
108	front	34	91coe.1H9.4ohc89.ohan<$>
108	front	35	g91oy9.oj1c9.ehcoe.18ay.2c89.4ou189.ogaeae.1cc89.4ohae,189.og189 
108	front	36	ohc19.ohcoe.ohcc89.1cc8ay.ohc89.4okae.189.1c8ae.1c89<$>
108	front	37	k1c89.4ohc9.ohC9.ehC9.1c89.1cohC9.4ohC9.1c8e,ae.ehaz.aehcc89.yap 
108	front	38	81Co89.1C89.4ohcc79.okc79.4d9.1c9<$>
108	front	39	gayo.e.kc8o.e18an.4ohoy.okc89.oka,y,ay.Ak9.2o.4okc79.okC79.ohc79 
108	front	40	ohoy.am.ohcc89.4ohcc89.ohCop.1c9,hd8.1oe.4chC9.Ay.am.1Hop<$>
108	front	41	2C8an.4ohC89.1ohcc89.4okco,89.hC2o.8am.1c89.hC8ae.ay.hco8h9 
108	front	42	ohC9.4ohC9.4ohC89.4ohcc9.1c8ae.1c79.4ohC9.ohC8an.okan.o,Ae,aes 
108	front	43	oehC9.ohc9.e,ohC9.4o,hc79.oe.hc19.1c7.ay.oe,ae.1c69.4H9.1cap 
108	front	44	91c9.1c9.ohax.1ayap.okap.1co89<$>
108	front	45	8an.2cK9.ohcc9,hC9,e,1c89.ohC9.4ohc79.1c89.8aehc89.4ohc89.8ae 
108	front	46	9kC89.4ohC8.9.4ohc9.okc89.ohc79.4oham.1co,8ay.1C9.4ohc89.ae 
108	front	47	91c8.1o,Hc9.7an.2coe.ohc89.eh179.okcc79.4ohcc89.1c8.ae.hcap<$>
108	front	48	g1C89.4ohco.e.ohcoe.hcoe.8an.ay.okc89.4ohc79.4ohC79.4ohcc89.e189 
108	front	49	okC89.e1c79.4ohC69.4ohC79.4ohco.e1c89.4ohc9.4ohC9.ehc79.ehc79 
108	front	50	4ohcc7,9,e1c79.eham.189.4ohc9.ohc89.ohaxap.16ay.Ay.ohap<$>
108	back	1	g1c8ae.4ohC8ay.okc89.4ohC89.eh9.ekae.am.okco.f1C9.okc8ay.ap.oe 
108	back	2	8am.2ae.4ohc79.4oC19.ohan.okC9.1cH9.ehcc89.4ohC7ay.a,x,am.ohap 
108	back	3	s2cc8ae.oe.ehc89.ehC89.1c8aehc89.ehcc89.4ohc1c79.okc7cm.okC9.eoe 
108	back	4	81c89.2c89.4ohC8.4okc79.4okC89.ay.an.ae.hC79<$>
108	back	5	goeam.ohc7an.ohae.ok1c89.4ohC89.y,ax,am.o.hcc89.4ohay.4ohae.7ap 
108	back	6	o,d8,an.1c9.eohC9.e1c89.eock9.4ohcc79.4ohcc9.4ohay.ohcc89.hc8ay\9<$>
108	back	7	g1c8am.ohc89.okc8ae.ehc8cc8.ohc8ay.ohC9.4okcoe.ehc89.okc9.yam.ap 
108	back	8	92cc89.ohC79.okC89.4ohC89.ohC89.ohC79.1c8ae.ohaY.4okcc8.ay.ok9 
108	back	9	4ohcco.8ae.1c8ap.1eae.ohae.8an.2C8.e1c89.e,hcc79.1c7.hce.K79 
108	back	10	oe.1C9.eC8am.2Ham.Ahcae.o.hay.ayae,oy,op.2C.haV(.1cKap 
108	back	11	san.ae.hC8,an.oehcC8.4ohc89.ehcc89.1o,e,hcm.okc59.5c89.7a89<$>
108	back	12	k2c8h9.2cH9.ahc9.2cc9.kcco89.4ohc89.4ohC89.2oh.ay.am.ohC9.kc8ap 
108	back	13	8am.1coe.4ohC(.4ohC7,(.4ohC9.yam.1H9.ohC9.4ohcc89.ohc8an.ae7ay 
108	back	14	4ohC9.eo.y.am.1c9.hCay.a,y,ae.oeam.1c79<$>
108	back	15	g1coy.ohcay.2C9.4ohC9.9hCaehc9.bay,am.og5oeae.3c89.ofayapok9 
108	back	16	ohC9.e2c9.4ohCoe.ehC9.ohcoe.ohc89.4okae.2oehcc89.1c89.4ohan.kcc8@193; 
108	back	17	4ohC9.ehcc8.1c89.4ohCos.5coe.kc89.4oj189.4ohc289.hc8ay.okae.yayap 
108	back	18	ohC9.e,hC89.ohcae.ohc9.1c9hc89.4Cc89.eo.y.az.1C9.oe.e,s.am.ap 
108	back	19	4ohccoe.oe.1d9.e1cap<$>
108	back	20	goehcc8ae.3co.h1c9.eokc7am.okc89.og1c8am.ok2c89.4okc9.y.am.oe 
108	back	21	8am.2oe.oehd9.eh9.1c7ay.1c9,hc1c9.4okc79.okc79.okC8an.2co89.eeo8 
108	back	22	8am.2c9.2C9.8an.AeTay.2Co,e,han.2c9.1d7am.oeod89.okam.ae 
108	back	23	4ohCoy.ohC9.4oC9.1o.8Cae.8am.1cKae.1cch9.okax.am.1H9.ekc69 
108	back	24	8am.1chCh.1cH9.oe.y.an.o,8ay.2C9.8,am.k1ay.ohcc8am.oyap 
108	back	25	2Coe.ohC9.ham.oham.oe.e1c9.Kco.y.am.1C9.4ohC9.4ohCam.ae<$>
108	back	26	saz.ohcam.1coe.2c79.4ohd9.8eam.ay.oy.ehay.1ay.am.ohae.e8ay.es 
108	back	27	sae.e,1cae.ehd9.ohay.ax.an.oe1ds.oe.1cae.oham.9hay.ae.ohaeap 
108	back	28	gAyoy,am.2c89.4ohc(.4oe.ds.am.eae.e,hd7,9.okan.2C9.1oe.kaN.ae 
108	back	29	8ax.1c9.o.1coe.1c8C9.4ohC89.1caQ<$>
108	back	30	goe!c8am.4ohco9.hcoe.1ohcoe.4okc79.4okcc89.8ay.yam.2c8(.4okan.okC89 
108	back	31	oe.1coe.%c8.4ohc89.4ohc7an.1cHc8.4o,kC89.okc89.4ohc7(.ohCAy.e,hap 
108	back	32	8an.2c8an.4o,hc7ay.oe,hd89.4ohcc89.2c89.1c8ay.1c89.okC89.4ohap 
108	back	33	san.an.1c9.e1s.3c8.4ohcc89.okC9.4ohc79.4ohC89.1C89.4ohcc7ay,oe79<$>
108	back	34	koe2c9.o1c9.4ohC9.4okc89.1okC9.4ohc9.1oe,hcc89.ehc79.e1c89.4ohC9 
108	back	35	8am.1c89.e.1c89.2oehcc8(.4ohcc89.1c9.4ohC9.4ohC79.okcc89.e1c7ap<$>
108	back	36	8am.2c19.4ohc89.4ohan.1oy.1ae.1ae.1c89.8an.ae.aehcc79.okae.9T 
108	back	37	san.2coy.2cc9.2cHc9.4ohc9.ohc9.2c9.ehan.2c79.4ohan.8aeap 
108	back	38	82coe.4ohC79.4ohC89.1c9.4ohC89.4ohc89.2cH9.ehc89.4okcc79.okap<$>
108	back	39	san.1c9.ehc7an.1c9.yay.an.ae.1cay.oeoy.1c6,am.okcc9.1c89.xe 
108	back	40	8am.2ccae.4ohcc79.4ohC89.4ohC89.4okc9.4ohC9.4ohC9.okc8(.4okam 
108	back	41	82c89,kc89.1cHc9.5Ch9.e2C8an.2caY.oehc89.1e.hay.kay.okam<$>
108	back	42	91can.1c9.e1cae.9hC9.4oe1C89.4ohC89.ohC89.4ohc9.4ohC79.4okcc89 
108	back	43	2o8an.1cae.2c89.y,1Ckc9.4ohcc9.1coehC89.1coe.1c89kc9.ohccay,ap 
108	back	44	92c9.4oe.ed9.2c9.4ohC@206;.5c9.4ohC9.e2C9.okcc9.2cc9.4oe.1cchC9.e1*<$>
108	back	45	2coe.2c89.4ohC9.1c8ay.2cae.4ohcc89.4ohcc89.4ohc9.2cc9.4ohcae.ay.ae 
108	back	46	sam.2ccan.4han.ohC9.4ohae.oy.1coe.hcoe.1c89.4ohC9.4ohC9.yae 
108	back	47	91cc9.4ohd(.2c7an.4ohcc89.4ohC9.ohC7ae.ohcoe.ehC9.e1c79.e1c79<$>
108	back	48	7aiy.ae.1cK9.4oe.d89.1Hc9.oe1c9.2C9.4@188;hd9.4ohcc8.ay.ae.hcc79 
108	back	49	sam.ohan.1C9.eham.1cae.1coe.hCay.4ohcc79.4ohC9.1cHc79.4ohae.oap<$>
108	back	50	82C9.okcc9.1coe.kC8ay.ohcc89.4ohC89.1cH9.okC9.am.ohC9.1c9.4ohc9 
108	back	51	s!co,8an.4ohCo.ohC9.4oh.2cc89.1,ax,an.ohC9.4ohCo,e1c9.oe,hC9.ohC9.eax 
108	back	52	sam.1coe.4ohcc89.4ohC79.1c79.4ohcc(.1cae.ee1c9.7am.ohC9.4ohC9 
108	back	53	oe,1ay.Ae,1c89.e29.okc89<$>
111	front	1	h1oe18ay.2ay.aIj.1cj1c79.1ckae59.2cch.2cay.2c9.yoy.ap.2c9 
111	front	2	8om.#Ch9.okC9.ahC9.4C,ae.2c89.ohC9.okC9.2c89.1K9.e1coe.okCaP 
111	front	3	82C89.ehcc89.1H9.e1c89.4ohC9.4ohcay.1ae.4o,hCay.1cohc89.sae.eohap 
111	front	4	sam.okC89.4ohC9.8am.ohc7ae.1c79.4ohc89.e,2c89.1L9.ohcc9.eoy.ay.ae 
111	front	5	sam.2cch29.o,e.2c89.1oh1c9.ehc9.okan<$>
111	front	6	8an.2c79.4oh9.1c89.4oh.%c8.oe1c89.4ohC79.kC79.179.hC89.4ok,1c79.8ay9 
111	front	7	s2c89.4ohcc9.1cKc9.okC89.e1c89.1oe.2Coe.4ohco89.xam.okc89.okay.am.op 
111	front	8	8am.o.1c8an.8am.1C89.4ohC9.4ohc79.1l9.ok2c89.ehCoe.ehC9.4ok189 
111	front	9	91cco8an.ohcco.oe.1c89.e1c89.4ohC9.ohd79.ohan.1c79.1c89.kC9.8ae.eap<$>
111	front	10	9hC8am.2ch,an.2c79.4ohcay.o1c9.yCc9.4ohcc9.oe,aM.1c79.ehCo8(.oy,am.ok9 
111	front	11	8+c9.ehcc89.ehC89.1cc79.okcc8an.2cc89.ay.a@228;9.2ham.1c9.8am.7ay,ap 
111	front	12	82Co.4ohC89.ok1c6c9.e2c9.ehcc79.okC9.4ohC89.okco,eaz.ay.2c7ap.1cap<$>
111	front	13	4o2co.e169.e2c89.oehd79.e,y,ae.1,Y.oy.8an.5c9.Ay,an.1c9.kC9.1co8am 
111	front	14	81c7ay.okcc9.e1c9.9hdos.am.5cay.okC89.kc8a*.okC9.g1c8c9.1c89.e1c69 
111	front	15	2cco8ay.am.2cc9.2c9.okco.89.okcc79.1c9.8am.okcoe.okc7ay.kay.g16a@173; 
111	front	16	81c8,2c9.4ohC89.ohco,8an.2ck.2cokaQ.okcae.kc9.ehcc9.5C89.2kay.hC79<$>
111	front	17	okcs.e1c9.e2c89.4okcc89.oe1co89.4ohC9.1c9.hae.1chcc,89.okcc8.hcc89.okap 
111	front	18	7am.2cKc9.okco89.4o,1c9.4ohC9.1c9.kC9.4ohcc89.4ohcc89.1cae.eohC79,e1i8 
111	front	19	sam.AWccoe.4okcc89.e1c9.e1cochap.oom.1ch9.4ohCo8ay.1cK89.4okc8,e.eok9<$>
111	front	20	4ohC9.4ohcc9.e1c79.1cK9.1c7c9.1coe.kC89.AhC89.4ohC89.ohC9.1o.oe.e,haP 
111	front	21	8am.o,hay.an.kcc9.okC9.o\,o,y.5c9.1c9,hA,8cc79.1co.8cm.2Ck.ay.ae,e.1co,k9,89 
111	front	22	s2co,e,hC79.8ae.k1c7.1cHc9.ohc9.4o.an.4o.1c89.4ohcAy.ohC9.hco.Kc89.4ohc9<$>
111	front	23	82c9.2CH9.4ohc2c9.hC2o89.4ohC9.4ohc79.ohan.2chae.ohc1c79.4ohc1c89 
111	front	24	san.1Hc9.1cos.e1ae.ehc1c9.ohcc9.ehc1c89.okco,8,an.1ay.eh9.e1y.an.aP 
111	front	25	so.3cay.ohC79.okd9.4ohC9.4ohCo.s.1c7ay.aeae.oV9.o@199;aY.am.o8am.1o8(<$>
111	front	26	so.om.2cK9.okco7am.1c79.okc7ay.az,9hC9.2c7an.e.1c79.4ohC89.4okC7.am 
111	front	27	8ay.2co8.4ohC9.4ohco,79.okc9.ehC79.1e.ehC9.8am.1c7ay.1c7,9,kC8an.oe,hae 
111	front	28	4ohCoe.2c7(.4ohco8.1cohcc9.2cahay.2ch19.4okccT.ae.8an.1c89.4okan.ae.ap<$>
111	front	29	saehC89.ehcc89.1H9.y,h9.1c9.ohCo.1y.ae.ay.4ohcc79.4ohc79.4okC79.4o8 
111	front	30	4oHc79.4ohC19.4ok1c9.1kaY.ay.1hcc9.ehay.am.1c89.4ohcc9.4oz,an 
111	front	31	2cok1c8(.2c8,an.2hc9.4ohccM.2kco79.4ohC9.4ohcc79.1hae.1cK9<$>
111	front	32	82ccokC9.4ohcco.e.hC(.kcay.4okC9.4okan.1oehd79.e1c179.4ohc19 
111	front	33	4odo.T.an.ay.oehcc9.ehan.1c8a.1hae.hCo8ae.ds.cco79.4ohcc79.7e<$>
111	front	34	kco.oehCo.oe.ehd9.oean.ay.ahcap.4ohan.ae.4ohcco8.ehc6ehc9.kC79.y 
111	front	35	91c7e.ay.Em.ai9.8ap<$>
111	front	36	goeae.2c7ae.g1c79.4of1c89.g9hcAy.1ccf9.4og1c9.og1c8ae.efc89,g1ae 
111	front	37	8an.1oe.e.1cco,e,hCoe.ehd79.4ohC9.e.hcc79.ehc79.ohcae.han.1H9.ekc89 
111	front	38	81c8.8am.ae.ohC9.kc1c89.1Kc89.1c7an.okC7,9.4ohC69,hc9.e.ekan<$>
111	front	39	sam.1Hc89.Ahan.okcan.2oh.4ohc189.ohc1c89.1c79.4ohC9.1caQap 
111	front	40	sam.ae.hcc9.okc8an.okc89.4oh,co,hc79.4ohcc89.okcco,ehC9.ohcco.e,ean.ae 
111	front	41	91C9.yam.1co89.4ohc19.4ohC9.ohc79.e1c89.4ohCae.8am.okay,ae 
111	front	42	4ohco.e.4ohcce.4ohCoe.1o,ehc89.e.1c79.1c89.1c89kcAhan.1c89.ehap.ap 
111	front	43	ohC79.ehC89.ehc6ay.ohC6(.1c79<$>
111	front	44	g1c7ay.okCoe.ehcc7an.ohcap.2co.kcohc7an.3ae.kC9.ekCae.1cae.ok9 
111	front	45	o,an.an.hd9.kC8.1cHc8.ay.ohC9.ehd9.ohCo,ehcc9.ehC9.ehC89.4oh9 
111	front	46	9.1Co.ehC9.okcc8.ehcc89.ohC5c9.1c9.ehay.ae.oe1ae.oy.am.1cap 
111	front	47	2C79.4ohC9.2cc9.4okcc79.4Cay.ae.1c89.okcc9.1c79<$>
111	front	48	gocohC9.1hcc79.kc8an.2cK9.4ohC79.1H9.eu19.1cae.1cj1ap.8aP 
111	front	49	81C9.hd9.4o.Hc9.4ohcc9.e1c89.hCAy.Ahcc9.ehcc89.ehC9.4oham.Ae 
111	front	50	ohC9.e.1c79.1cchan.4ohCohan.1H9.1cae.hCe.4ohan.1Hae.ehae<$>
111	front	51	goehcco.2c9.1cohCm.1e.hay.y.ain.1aY.@180;an.ae.ehC79.4ohae.oh19 
111	front	52	8.az.ae.4ohC9.4oham.3cae.4ohcan.2H9.san.1H9.1ay.am.ae,op 
