SigLA Linear A tablet texts rendered in Unicode
================================================

DATA TYPE AND COVERAGE
Actual tablet/document sign sequences derived from SigLA's scholarly sign-attestation
dataset, not a character inventory and not a translation. This snapshot was generated
2026-07-25 and contains 802 SigLA documents. SigLA reports that all Linear A
tablets listed in GORILA are present, plus selected other document types and newer finds.
Each row preserves the SigLA document identifier, metadata, sign order, approximate word
grouping, Unicode glyph sequence, scholarly display readings, GORILA sign identifiers,
roles, and source links.

METHOD AND LIMITATIONS
The Unicode sequence is a derivative rendering: each classified SigLA GORILA sign ID was
mapped to its identically named Unicode 17.0 Linear A character. Uncertain readings retain
"?" in the ID/reading fields. [SIGN-ID] in the Unicode field marks an unclassified,
unreadable, or not-directly-encoded sign; it is deliberately not guessed. Spaces reflect
SigLA's word/role grouping, but line layout, two-dimensional placement, numerals not tagged
as sign attestations, erasures, damage, and palaeographic variants cannot be fully preserved
in plain text. Consult each source URL and drawing for the authoritative context. Linear A
is undeciphered; display readings are conventional approximate values, not translations.

PROVENANCE, ATTRIBUTION, AND LICENSE
Derived from SigLA: The Signs of Linear A, by Ester Salgarella and Simon Castellan.
Dataset snapshot source: https://sigla.phis.me/
Coverage/change log: https://sigla.phis.me/about.html
Dataset documentation: https://sigla.phis.me/paper.html
SigLA dataset and drawings license: Creative Commons Attribution-NonCommercial-ShareAlike
4.0 International (CC BY-NC-SA 4.0):
https://creativecommons.org/licenses/by-nc-sa/4.0/
This transformed Unicode transcription is distributed under the same CC BY-NC-SA 4.0
license. Changes made: selected textual metadata/sign attestations, ordered occurrences,
mapped GORILA IDs to Unicode 17.0 code points, and serialized as UTF-8 TSV. No drawings or
GORILA page images are included.
Unicode mapping source: https://www.unicode.org/Public/17.0.0/ucd/UnicodeData.txt
Unicode data license: https://www.unicode.org/license.txt
INSCRIBE viewer (3D models; no direct alignment asserted here):
https://www.inscribercproject.com/3d_viewer_home.php

FORMAT
Tab-separated UTF-8. One record per document. A "-" value means SigLA did not supply it.

document	type	site	period	signs_reported	words_reported	occurrences_extracted	unicode_encoded	unicode_sequence	scholarly_reading	gorila_sign_ids	roles	sigla_url	corpus_url
KN Wb 33b	Sealing	Knossos	MM IIIB	3	1	3	2	𐘯𐘈[?]	nu-se-?	AB55-AB09-?	Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/KN%20Wb%2033b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=8f2rnhvf1dgc4tvccieljgdnrtir6k68&sp=142
KN Wc 3	Roundel	Knossos	MM IIIB	3	1	3	3	𐘾𐘚𐘾	ka-i-ka	AB77-AB28-AB77	Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/KN%20Wc%203/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=144
KN Wc 26a	Roundel	Knossos	-	2	1	2	2	𐘘𐘱	ru-ja	AB26-AB57	Syllabogram,Syllabogram	https://sigla.phis.me/document/KN%20Wc%2026a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=145
KN Wc 26b	Roundel	Knossos	-	2	1	2	2	𐘝𐘢	ni-pi	AB30-AB39	Syllabogram,Syllabogram	https://sigla.phis.me/document/KN%20Wc%2026b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=145
KN Wc 29	Roundel	Knossos	MM IIIB	1	0	1	1	𐘔	AB22/CAPm	AB22m	Logogram	https://sigla.phis.me/document/KN%20Wc%2029/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=145
KN Wc 30	Roundel	Knossos	MM IIIB	2	1	2	2	𐘱𐘴	ja-ra	AB57-AB60	Syllabogram,Syllabogram	https://sigla.phis.me/document/KN%20Wc%2030/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=145
KN Wc <24a>	Roundel	Knossos	-	3	1	3	0	[?][?] [A708]	?-? A708	?-? A708	Syllabogram,Syllabogram | Fraction	https://sigla.phis.me/document/KN%20Wc%20%3C24a%3E/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=8f2rnhvf1dgc4tvccieljgdnrtir6k68&sp=144
KN Wc <24b>	Roundel	Knossos	-	1	0	1	0	[?]	?	?	Logogram	https://sigla.phis.me/document/KN%20Wc%20%3C24b%3E/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=8f2rnhvf1dgc4tvccieljgdnrtir6k68&sp=144
KN Wc <25>	Roundel	Knossos	-	1	0	1	1	𐘾	AB77	AB77	Logogram	https://sigla.phis.me/document/KN%20Wc%20%3C25%3E/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=8f2rnhvf1dgc4tvccieljgdnrtir6k68&sp=144
KN Za 10a	Libation Table	Knossos	LM IA	9	2	9	9	𐘳𐘯𐘕𐘠 𐘱𐘞𐘞𐘴𐙁	ta-nu-mu-ti ja-sa-sa-ra-ma	AB59-AB55-AB23-AB37 AB57-AB31-AB31-AB60-AB80	Syllabogram,Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/KN%20Za%2010a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=4&ce=5j6if0vmmnd6diklsvtmvbqmnvih4cam&sp=50
KN Za 10b	Libation Table	Knossos	LM IA	9	3	9	8	𐘅 𐘀𐘮[?]𐘬𐘮𐘄 𐘚𐘱	na da-wa-?-du-wa-to i-ja	AB06 AB01-AB54-?-AB51-AB54-AB05 AB28-AB57	Syllabogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram	https://sigla.phis.me/document/KN%20Za%2010b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=4&ce=5j6if0vmmnd6diklsvtmvbqmnvih4cam&sp=50
KN Za 17	Libation Table	Knossos	LM IA?	3	1	3	2	[?]𐘱𐘿	?-ja-qe	?-AB57-AB78	Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/KN%20Za%2017/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=4&ce=c629u9cadhqrjq5m03sofvhjs6qvb62r&sp=52
KN Za 18	Libation Table	Knossos	LM IA?	11	4	11	4	[?][?]𐘱 [?][?][?]𐘱 𐘱𐘮[?] [?]	?-?-ja ?-?-?-ja ja-wa-? ?	?-?-AB57 ?-?-?-AB57 AB57-AB54-? ?	Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Syllabogram	https://sigla.phis.me/document/KN%20Za%2018/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=4&ce=c629u9cadhqrjq5m03sofvhjs6qvb62r&sp=54
KN Zb 4	Sherd	Knossos	-	5	3	5	4	[?]𐘶 𐘱𐘤 𐘤	?-ju ja-si si	?-AB65 AB57-AB41 AB41	Syllabogram,Syllabogram | Syllabogram,Syllabogram | Syllabogram	https://sigla.phis.me/document/KN%20Zb%204/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=4&x=8&y=11&max_image_size=1299&ce=8f2rnhvf1dgc4tvccieljgdnrtir6k68&sp=117
KN Zb 5	Clay vase	Knossos	MM IIIB	5	1	5	5	𐘇𐘹𐘭𐘤𐘠	a-tu-ri-si-ti	AB08-AB69-AB53-AB41-AB37	Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/KN%20Zb%205/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=4&x=8&y=11&max_image_size=1299&ce=8f2rnhvf1dgc4tvccieljgdnrtir6k68&sp=118
KN Zb 20	Sherd	Knossos	LM IA	3	1	3	3	𐘅𐘇𐘰	na-a-*56	AB06-AB08-AB56	Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/KN%20Zb%2020/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=4&x=8&y=11&max_image_size=1299&ce=8f2rnhvf1dgc4tvccieljgdnrtir6k68&sp=119
KN Zb 34	Pithos	Knossos	LM IA	1	0	1	1	𐛻	A588	A588	Logogram	https://sigla.phis.me/document/KN%20Zb%2034/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=4&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=2121
KN Zb 35	Pithos	Knossos	MM III	5	3	5	4	𐘱 𐘆 𐘣 [AB302]𐘝	ja di wi AB302/OLE-AB30/FIC	AB57 AB07 AB40 AB302-AB30	Syllabogram | Syllabogram | Syllabogram | Logogram,Logogram	https://sigla.phis.me/document/KN%20Zb%2035/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=4&x=8&y=11&max_image_size=1299&ce=8f2rnhvf1dgc4tvccieljgdnrtir6k68&sp=122
KN Zb 40	Pithoid jar	Knossos	LM II	6	2	6	6	𐘇𐘂𐘸 𐘉𐘅𐘇	a-pa-ki u-na-a	AB08-AB03-AB67 AB10-AB06-AB08	Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/KN%20Zb%2040/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=4&x=8&y=11&max_image_size=1299&ce=8f2rnhvf1dgc4tvccieljgdnrtir6k68&sp=125
KN Zc 6	Cup	Knossos	MM III?	23	4	23	22	𐘟𐘠𐘭 𐘇𐘆𐘀𐘸𐘠𐘂𐙂 𐘝𐘱𐘯 𐘶𐙂𐘅𐘂𐙂𐘯𐘉[?]𐘚𐙀	*34-ti-ri a-di-da-ki-ti-pa-ku ni-ja-nu ju-ku-na-pa-ku-nu-u-?-i-*79	AB34-AB37-AB53 AB08-AB07-AB01-AB67-AB37-AB03-AB81 AB30-AB57-AB55 AB65-AB81-AB06-AB03-AB81-AB55-AB10-?-AB28-AB79	Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/KN%20Zc%206/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=4&ce=9miptkfflgo85qdk6uhupudbnbdi21du&sp=161
KN Zc 7	Cup	Knossos	MM III?	20	4	20	19	𐘇𐘾𐘯𐘼𐘠 𐘬𐘴𐘙 𐘇𐙀𐘴 𐘱𐘞𐘴𐘇𐘅𐘗𐘣𐘢[?]	a-ka-nu-ze-ti du-ra-re a-*79-ra ja-sa-ra-a-na-ne-wi-pi-?	AB08-AB77-AB55-AB74-AB37 AB51-AB60-AB27 AB08-AB79-AB60 AB57-AB31-AB60-AB08-AB06-AB24-AB40-AB39-?	Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/KN%20Zc%207/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=4&ce=9miptkfflgo85qdk6uhupudbnbdi21du&sp=165
KN Ze 16	Architecture	Knossos	LM II	2	1	2	2	𐘇𐘢	a-pi	AB08-AB39	Syllabogram,Syllabogram	https://sigla.phis.me/document/KN%20Ze%2016/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=4&ce=9miptkfflgo85qdk6uhupudbnbdi21du&sp=180
KN Zf 13	Jewellery	Knossos	MM III-LM IA	19	1	19	19	𐘇𐘙𐘗𐘤𐘆𐙕𐘢𐘥𐘂𐘱𐘳𐘭𐘈𐘃𐘭𐘕𐘇𐘱𐙂	a-re-ne-si-di-A301-pi-ke-pa-ja-ta-ri-se-te-ri-mu-a-ja-ku	AB08-AB27-AB24-AB41-AB07-A301-AB39-AB44-AB03-AB57-AB59-AB53-AB09-AB04-AB53-AB23-AB08-AB57-AB81	Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/KN%20Zf%2013/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=4&ce=9miptkfflgo85qdk6uhupudbnbdi21du&sp=194
KN Zg <21>	Stone weight	Knossos	LM IA	1	0	1	1	𐛈	A528	A528	Logogram	https://sigla.phis.me/document/KN%20Zg%20%3C21%3E/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=4&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=2206
KY Zg 1	Clay weight	Kythera	-	1	0	1	1	𐛴	A581	A581	Logogram	https://sigla.phis.me/document/KY%20Zg%201/	-
MA 1a	Tablet	Mallia	MM IIIB	8	2	8	8	𐘚𐘬𐘣 𐘨 𐘿𐘦𐘻𐘯	i-du-wi AB47 qe-de-mi-nu	AB28-AB51-AB40 AB47 AB78-AB45-AB73-AB55	Syllabogram,Syllabogram,Syllabogram | Logogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/MA%201a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=304
MA 1b	Tablet	Mallia	MM IIIB	7	2	7	7	𐘇𐙁 𐘨 𐘿𐘦𐘻𐘯	a-ma AB47 qe-de-mi-nu	AB08-AB80 AB47 AB78-AB45-AB73-AB55	Syllabogram,Syllabogram | Logogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/MA%201b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=304
MA 1c	Tablet	Mallia	MM IIIB	1	1	1	1	𐘠	ti	AB37	Syllabogram	https://sigla.phis.me/document/MA%201c/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=304
MA 2a	Tablet	Mallia	MM IIIB	2	1	2	2	𐘬𐘴	du-ra	AB51-AB60	Syllabogram,Syllabogram	https://sigla.phis.me/document/MA%202a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=306
MA 2b	Tablet	Mallia	MM IIIB	7	4	7	6	[?]𐘙𐘠 𐘠 𐘱𐙂 𐘠	?-re-ti ti ja-ku ti	?-AB27-AB37 AB37 AB57-AB81 AB37	Syllabogram,Syllabogram,Syllabogram | Syllabogram | Syllabogram,Syllabogram | Syllabogram	https://sigla.phis.me/document/MA%202b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=306
MA 2c	Tablet	Mallia	MM IIIB	7	2	7	7	𐘉𐘅𐘅 𐘱𐙁𐘉𐘠	u-na-na ja-ma-u-ti	AB10-AB06-AB06 AB57-AB80-AB10-AB37	Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/MA%202c/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=306
MA 4a	Tablet	Mallia	MM IIIB	5	0	5	5	𐘳𐜅𐜆𐜄𐜃	AB59-A602-A603-A601-A600	AB59-A602-A603-A601-A600	Logogram,Logogram,Logogram,Logogram,Logogram	https://sigla.phis.me/document/MA%204a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=308
MA 4b	Tablet	Mallia	MM IIIB	4	1	4	3	𐘇[?]𐘱 𐙒	a-?-ja AB180	AB08-?-AB57 AB180	Syllabogram,Syllabogram,Syllabogram | Logogram	https://sigla.phis.me/document/MA%204b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=308
MA 6a	Tablet	Mallia	MM IIIB	2	0	2	2	𐙒𐜅	AB180-A602	AB180-A602	Logogram,Logogram	https://sigla.phis.me/document/MA%206a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=310
MA 6b	Tablet	Mallia	MM IIIB	1	0	1	1	𐙒	AB180	AB180	Logogram	https://sigla.phis.me/document/MA%206b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=310
MA 6c	Tablet	Mallia	MM IIIB	3	0	3	1	𐜅[A599][A599]	A602-A599-A599	A602-A599-A599	Logogram,Logogram,Logogram	https://sigla.phis.me/document/MA%206c/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=312
MA 6d	Tablet	Mallia	MM IIIB	1	0	1	1	𐙒	AB180	AB180	Logogram	https://sigla.phis.me/document/MA%206d/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=312
MA 9	Tablet	Mallia	MM IIIB	0	0	0	0	-	-	-	-	https://sigla.phis.me/document/MA%209/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=314
MA 10a	Tablet	Mallia	MM IIIB	4	1	4	4	𐘘 𐜲𐜰𐜱	ru A660-A658-A659	AB26 A660-A658-A659	Syllabogram | Logogram,Logogram,Logogram	https://sigla.phis.me/document/MA%2010a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=5&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=102
MA 10b	Tablet	Mallia	MM IIIB	10	1	10	8	𐘬𐘢𐘃𐘮 𐜭𐜰[?]𐜬𐛄 [A713]	du-pi-te-wa A655-A658-?-A654-A524 A713	AB51-AB39-AB04-AB54 A655-A658-?-A654-A524 A713	Syllabogram,Syllabogram,Syllabogram,Syllabogram | Logogram,Logogram,Logogram,Logogram,Logogram | Fraction	https://sigla.phis.me/document/MA%2010b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=5&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=102
MA 10c	Tablet	Mallia	MM IIIB	3	0	3	2	𐜰𐜱[?]	A658-A659-?	A658-A659-?	Logogram,Logogram,Logogram	https://sigla.phis.me/document/MA%2010c/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=5&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=102
MA 10d	Tablet	Mallia	MM IIIB	2	0	2	2	𐜴𐜳	A662-A661	A662-A661	Logogram,Logogram	https://sigla.phis.me/document/MA%2010d/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=5&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=102
MA Wc 7	Roundel	Mallia	MM IIIB	1	0	1	1	𐙒	AB180	AB180	Logogram	https://sigla.phis.me/document/MA%20Wc%207/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=148
MA Wc <5a>	Roundel	Mallia	unknown	4	1	4	4	𐘇𐘞𐘀𐘾	a-sa-da-ka	AB08-AB31-AB01-AB77	Syllabogram,Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/MA%20Wc%20%3C5a%3E/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=148
MA Wc <5b>	Roundel	Mallia	unknown	1	0	1	1	𐛴	A581	A581	Logogram	https://sigla.phis.me/document/MA%20Wc%20%3C5b%3E/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=148
MI 2	Tablet	Melos	LM I	5	3	5	5	𐘫 𐘬𐘾 𐜪 𐘾	pu du-ka A652 ka	AB50 AB51-AB77 A652 AB77	Syllabogram | Syllabogram,Syllabogram | Logogram | Syllabogram	https://sigla.phis.me/document/MI%202/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=5&ce=ri69sv28ch462rl94m9pcr3glih11l21&sp=109
MY Zf 2	Metal engraving	Mycenae	-	1	1	1	0	[AB43]	*43	AB43	Syllabogram	https://sigla.phis.me/document/MY%20Zf%202/	-
PK 1a	Tablet	Palaiokastro	LM I	45	13	45	43	𐘇[?]𐘗𐘠 𐘾𐘌 𐘇𐘬𐘍 𐘷𐘳𐘙 𐘷𐘠𐘃 𐘵𐘾𐘻𐘍𐘚𐘅 𐘵𐘃𐘱 𐘴𐘅𐘹𐘲 𐘝𐘻 𐘹𐘲 𐙁𐘠𐘍𐘚𐘃 𐙁𐘃𐘠 𐙁𐘾𐘚𐘳 [?]	a-?-ne-ti ka-qa a-du-za ta_2-ta-re ta_2-ti-te o-ka-mi-za-i-na o-te-ja ra-na-tu-su ni-mi tu-su ma-ti-za-i-te ma-te-ti ma-ka-i-ta ?	AB08-?-AB24-AB37 AB77-AB16 AB08-AB51-AB17 AB66-AB59-AB27 AB66-AB37-AB04 AB61-AB77-AB73-AB17-AB28-AB06 AB61-AB04-AB57 AB60-AB06-AB69-AB58 AB30-AB73 AB69-AB58 AB80-AB37-AB17-AB28-AB04 AB80-AB04-AB37 AB80-AB77-AB28-AB59 ?	Syllabogram,Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram | Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram | Erasure (Unknown?)	https://sigla.phis.me/document/PK%201a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=5j6if0vmmnd6diklsvtmvbqmnvih4cam&sp=316
PK 1b	Tablet	Palaiokastro	LM I	1	1	1	1	𐘤	si	AB41	Syllabogram	https://sigla.phis.me/document/PK%201b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=5j6if0vmmnd6diklsvtmvbqmnvih4cam&sp=316
PA 1	Tablet	Papoura	LM IB	5	1	5	5	𐘇𐙂𐘶𐘂𐙈	a-ku-ju-pa-*118	AB08-AB81-AB65-AB03-AB118	Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/PA%201/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=8f2rnhvf1dgc4tvccieljgdnrtir6k68&sp=320
PE 1	Tablet	Petras	LM IB	16	4	16	14	𐘉𐘾𐘙 𐘇𐘈𐘤𐘅 𐙂𐘂𐘭 [AB100]𐛭 𐘡𐘾 [AB100]𐛭	u-ka-re a-se-si-na ku-pa-ri AB100/VIR-A574 e-ka AB100/VIR-A574	AB10-AB77-AB27 AB08-AB09-AB41-AB06 AB81-AB03-AB53 AB100-A574 AB38-AB77 AB100-A574	Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Logogram,Logogram | Syllabogram,Syllabogram | Logogram,Logogram	https://sigla.phis.me/document/PE%201/	https://editions.efa.gr/?r=publication&id=1050
PE 2	Tablet	Petras	LM IB	29	8	29	19	[?] [A702] 𐘘𐘢[?] [A702] 𐘞𐙙𐘻 [A705] 𐘇𐙱𐘍 [A704] 𐘇𐘭𐘂 [A704] 𐘌𐘌𐘀 [A707] 𐘄𐘋 [A702] 𐘄𐘪 [?] 𐘙	? A702 ru-pi-? A702 sa-A305-mi A705 a-A325-za A704 a-ri-pa A704 qa-qa-da A707 to-me A702 to-*49 ? re	? A702 AB26-AB39-? A702 AB31-A305-AB73 A705 AB08-A325-AB17 A704 AB08-AB53-AB03 A704 AB16-AB16-AB01 A707 AB05-AB13 A702 AB05-AB49 ? AB27	Syllabogram | Fraction | Syllabogram,Syllabogram,Syllabogram | Fraction | Syllabogram,Syllabogram,Syllabogram | Fraction | Syllabogram,Syllabogram,Syllabogram | Fraction | Syllabogram,Syllabogram,Syllabogram | Fraction | Syllabogram,Syllabogram,Syllabogram | Fraction | Syllabogram,Syllabogram | Fraction | Syllabogram,Syllabogram | Erasure (Unknown?) | Syllabogram	https://sigla.phis.me/document/PE%202/	https://editions.efa.gr/?r=publication&id=1050
PE 6	Tablet	Petras	MM III	8	2	8	7	𐘚𐘅[?]𐘃 𐘳𐘅𐙁𐘧	i-na-?-te ta-na-ma-je	AB28-AB06-?-AB04 AB59-AB06-AB80-AB46	Syllabogram,Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/PE%206/	https://editions.efa.gr/?r=publication&id=1050
