913	LEAD (GUIDE)	lead	leiten [anführen]	руководить	43	LEAD_(GUIDE)
914	URGE (SOMEONE)	urge	antreiben [zur Eile treiben]	подгонять [торопить]	0	<NA>
915	CAUSE SOMEONE TO	let	lassen	заставить [кого-либо сделать что-то]	0	<NA>
916	INVITE	invite [to one's place]	einladen [nach Hause]	пригласить [домой]	1611	INVITE
917	JOIN	unite	vereinigen	объединить	1743	JOIN
918	VISIT	visit [EX:a friend]	besuchen [BSP:einen Freund]	повидать посетить [НАПР:друга]	1377	VISIT
919	ENCOUNTER	meet [someone]	treffen [jemanden]	встретить [кого-то]	0	<NA>
920	MEET	assemble [of a group]	sich versammeln [von einer Gruppe]	собраться [о группе]	1831	MEET
921	PLAY	play [EX:of children]	spielen [BSP:von Kindern]	играть [НАПР:о детях]	1413	PLAY
922	SING	sing	singen	петь	1261	SING
923	DANCE	dance	tanzen	плясать танцевать	1879	DANCE
924	PART WAYS	separate [part ways]	sich trennen [verschiedener Wege gehen]	разойтись	0	<NA>
925	LEAVE (SOMEONE)	leave [someone]	verlassen [jemanden]	покинуть [кого-то]	0	<NA>
926	RESCUE	rescue [someone]	retten [jemanden]	спасти [кого-то]	2008	RESCUE
927	GUARD (SOMEONE)	guard [EX:a building]	bewachen [BSP:Gebäude]	охранять [НАПР:здание]	0	<NA>
928	PROTECT	protect [a person]	schützen [Person]	уберегать [человека]	0	<NA>
929	DEFEND	defend [EX:city state]	verteidigen [BSP:Stadt Staat]	защитить [НАПР:город государство]	1330	DEFEND
930	BRAWL	brawl	sich schlagen [sich prügeln]	драться	0	<NA>
931	SHOOT	shoot [EX:with a gun]	schießen [BSP:mit einem Gewehr]	стрелять [НАПР:из ружья]	1172	SHOOT
932	WIN	win	siegen	победить	866	WIN
933	ANNOY	annoy	ärgern	сердить	0	<NA>
934	BEAT	beat [someone]	schlagen [jemanden]	ударить [кого-то]	1665	BEAT
935	KICK	kick [someone a dog]	treten [jemanden einen Hund]	пнуть [кого-то собаку]	1135	KICK
936	STING	sting [EX:with a needle]	stechen [BSP:mit einer Nadel]	уколоть [НАПР:иглой]	571	STING
937	SHOVE (SOMEONE)	shove [someone]	stoßen [jemanden]	толкнуть [кого-то]	0	<NA>
938	STEAL	steal	stehlen	украсть	713	STEAL
939	DISTURB (SOMEONE)	disturb	stören	помешать	0	<NA>
940	BOTHER	bother	belästigen	беспокоить потревожить	0	<NA>
941	CONCEAL	conceal [EX:a fact]	verbergen [BSP:eine Tatsache]	скрыть [НАПР:факт]	0	<NA>
942	DECEIVE	deceive	täuschen [in die Irre führen]	обмануть [ввести в заблуждение]	0	<NA>
943	BETRAY	cheat [EX:someone of money]	betrügen [BSP:jemanden um Geld]	смошенничать	1902	BETRAY
944	KILL	kill	töten	убить	1417	KILL
945	DWELL (LIVE RESIDE)	dwell	wohnen	проживать жить	363	DWELL_(LIVE
946	WORK (ACTIVITY)	work	arbeiten	работать	1086	WORK_(ACTIVITY)
947	GATHER	gather [EX:mushrooms berries]	sammeln [BSP:Pilze Beeren]	собрать [НАПР:грибы ягоды]	7	GATHER
948	PICK	pick [EX:an apple]	pflücken [BSP:einen Apfel]	рвать [НАПР:яблоко с дерева]	2148	PICK
949	HUNT	hunt	jagen [auf die Jagd gehen]	охотиться	1435	HUNT
950	CATCH FISH	fish [catch fish]	fischen	рыбачить [ловить рыбу]	0	<NA>
951	CATCH (AN ANIMAL)	catch [an animal]	fassen [erbeuten fangen]	поймать [животное на охоте]	0	<NA>
952	HERD (CATTLE)	herd [cattle]	hüten [Vieh]	пасти [скот]	0	<NA>
953	DRIVE (CATTLE)	drive [cattle]	treiben [Vieh]	гнать [скот]	0	<NA>
954	TIE UP	tie up [an animal]	anbinden [ein Tier]	привязать [животное]	0	<NA>
955	FEED	feed [an animal]	füttern [ein Tier]	кормить [животное]	739	FEED
956	DRAW MILK	milk [a cow]	melken [eine Kuh]	доить [корову]	93	DRAW_MILK
957	CHOP	chop [EX:kale]	hacken [BSP:Kohl]	рубить [НАПР:капусту]	155	CHOP
958	WATER (A PLANT)	water [EX:flowers]	gießen [BSP:Blumen]	полить [НАПР:цветы]	0	<NA>
959	RIPEN	ripen [of a plant of a fruit]	reifen [von einer Pflanze einer Frucht]	созреть [о растении о плоде]	179	RIPEN
960	COOK (SOMETHING)	cook [EX:a meal]	zubereiten [BSP:eine Speise]	приготовить [НАПР:блюдо]	1100	COOK_(SOMETHING)
961	BOIL (SOMETHING)	boil [EX:vegetables]	kochen [BSP:Gemüse]	варить [НАПР:овощи]	2492	BOIL_(SOMETHING)
962	BAKE	bake [EX:bread a cake]	backen [BSP:Brot einen Kuchen]	печь [НАПР:хлеб пирог]	183	BAKE
963	FRY	fry [EX:meat]	braten [BSP:Fleisch]	жарить [НАПР:мясо]	991	FRY
964	STIR (SOMETHING)	stir [EX:soup]	umrühren [BSP:Suppe]	помешать перемешать [НАПР:суп]	0	<NA>
965	KNIT	knit [EX:a jacket]	stricken [BSP:eine Jacke]	вязать [НАПР:кофту]	0	<NA>
966	SEW	sew	nähen	шить	1457	SEW
967	DYE	dye [EX:hair]	färben [BSP:Haare]	покрасить [НАПР:волосы]	157	DYE
968	CLEAN (SOMETHING)	clean [EX:using a brush]	reinigen [BSP:mit einer Bürste]	очистить почистить [НАПР:щёткой]	2235	CLEAN_(SOMETHING)
969	WASH	wash [EX:clothes]	waschen [BSP:Wäsche]	стирать [НАПР:бельё]	1453	WASH
970	WIPE	wipe	abwischen	вытереть	1454	WIPE
971	RINSE	rinse [EX:clothes dishes]	spülen [BSP:Wäsche Geschirr]	полоскать [НАПР:бельё посуду]	0	<NA>
972	SWEEP	sweep [EX:a room]	fegen [BSP:Zimmer]	подметать [НАПР:комнату]	230	SWEEP
973	SWEEP (SOMETHING)	sweep [EX:leaves]	kehren [BSP:Laub]	мести [НАПР:листья двор]	0	<NA>
974	BATHE	bath [EX:in a river]	baden [BSp:in einem Fluss]	купаться [НАПР:в реке]	138	BATHE
975	WASH (ONESELF)	wash	sich waschen	мыться	0	<NA>
976	TAKE OFF	take off [EX:one's coat]	ausziehen [BSP:den Mantel]	снять [НАПР:пальто]	0	<NA>
977	PUT ON	put on [EX:one's coat]	anziehen [BSP:den Mantel]	надеть [НАПР:пальто]	158	PUT_ON
978	DRESS UP	get dressed	sich anziehen	одеться	814	DRESS_UP
979	COMB (VERB)	comb	kämmen	причесать [кого-то НАПР:дочь]	2070	COMB_(VERB)
980	DECORATE	decorate [EX:a house]	schmücken [BSP:ein Haus]	украсить [НАПР:дом]	1739	DECORATE
981	SAY	say	sagen	сказать	1458	SAY
982	SPEAK	speak	sprechen	говорить	1623	SPEAK
983	TALK (TO SOMEONE)	talk	reden	разговаривать	0	<NA>
984	CHAT (ACTIVITY)	chat	sich unterhalten	беседовать	0	<NA>
985	ASK (INQUIRE)	ask	fragen	спросить	1309	ASK_(INQUIRE)
986	ASK (REQUEST)	request	bitten	просить	1828	ASK_(REQUEST)
987	TELL	tell	erzählen	рассказать	1711	TELL
988	CONVEY (A MESSAGE)	convey	mitteilen	сообщить	0	<NA>
989	CALL BY NAME	name [give a name to]	nennen [benennen]	назвать [давать имя]	180	CALL_BY_NAME
990	CALL	call [someone to come]	rufen [herbeirufen]	звать позвать [кого-то]	1084	CALL
991	BOAST	brag	prahlen	хвастаться	101	BOAST
992	TRANSLATE	translate [EX:text]	übersetzen [BSP:Text]	перевести [НАПР:текст]	0	<NA>
993	THINK (REFLECT)	think	denken	думать	2271	THINK_(REFLECT)
994	BELIEVE	believe	glauben	верить	1890	BELIEVE
995	NOTICE	notice	bemerken [merken sich bewusst werden]	заметить	0	<NA>
996	RECOGNIZE	recognize	erkennen [wiedererkennen]	узна́ть	0	<NA>
997	UNDERSTAND	grasp [understand become aware of the meaning of]	begreifen [verstandesmäßig]	пости́чь поня́ть [усвоить смысл чего-либо]	1536	UNDERSTAND
998	UNDERSTAND (ACOUSTICALLY)	understand [acoustically EX:a call]	verstehen [akustisch BSP:einen Zuruf]	услышать [НАПР:оклик]	0	<NA>
999	LEARN	learn [EX:to sew]	lernen [BSP:zu nähen]	учиться [НАПР:шитью]	504	LEARN
1000	KNOW (SOMETHING)	know [be aware of]	wissen [Kenntnis haben von]	знать [быть осведомленным о]	1410	KNOW_(SOMETHING)
1001	REMEMBER	remember [recall from one's memory]	sich erinnern an [aus dem Gedächtnis zurückholen]	вспомнить [вернуться мыслью к]	707	REMEMBER
1002	FORGET	forget [lose remembrance of]	vergessen [die Erinnerung verlieren an]	забыть [утратить воспоминание о]	1523	FORGET
1003	MEASURE	measure [EX:ascertain the height of]	messen [BSP:die Höhe bestimmen von]	мерить [НАПР:определять величину чего-либо]	1506	MEASURE
1004	COUNT	count [determine the number of]	zählen [die Anzahl bestimmen von]	считать [перечислять по порядку]	1420	COUNT
1005	CALCULATE	calculate [reckon]	rechnen [mit Zahlen]	считать [вычислять]	0	<NA>
1006	READ	read [EX:a book]	lesen [BSP:Buch]	читать [НАПР:книгу]	724	READ
1007	PAINTING	paint [EX:a picture]	malen [BSP:Bild]	рисовать [НАПР:картину]	2001	PAINTING
1008	DRAW (WITH PEN)	draw [EX:a line]	zeichnen [BSP:Linie]	рисовать [НАПР:линию]	0	<NA>
1009	WRITE	write [EX:a letter]	schreiben [BSP:Brief]	писать [НАПР:письмо]	1672	WRITE
1010	OWN	own [possess]	besitzen [als Eigentum haben]	иметь [в своей собственности]	684	OWN
1011	BUY	buy [EX:goods]	kaufen [BSP:Ware]	купить [НАПР:товар]	1869	BUY
1012	SELL	sell [EX:goods]	verkaufen [BSP:Ware]	продать [НАПР:товар]	1571	SELL
1013	PAY FOR	pay for [EX:goods]	bezahlen [BSP:Ware]	заплатить [НАПР:за товар]	0	<NA>
1014	PAY	pay [EX:in a restaurant]	zahlen [BSP:im Restaurant]	платить [НАПР:в ресторане]	718	PAY
1015	RULE	rule [EX:country]	beherrschen [BSP:Land]	владеть [НАПР:страной]	1846	RULE
1016	ENDURE	endure [EX:pain]	ertragen [BSP:Schmerz]	вытерпеть [выдержать НАПР:боль]	833	ENDURE
